split_seed,model_seed,method,state,arm,acc,aurc,augrc,auroc,aurc_rawT,auroc_rawT,aurc_cleanT,auroc_cleanT,temperature,crc_threshold,crc_calibration_selection_stat,crc_heldout_empirical_joint_loss,crc_heldout_coverage,crc_heldout_selective_risk,crc_feasible,n_calib_units,n_eval_units,n_temp_roi,n_calib_roi,n_eval_roi,mondrian_plugin_cond_risk,mondrian_plugin_cov,naive_plugin_cond_risk,naive_plugin_cov,plugin_margin_neff,plugin_margin_icc,plugin_degenerate,mondrian_plugin_cov_rowsized,naive_plugin_cov_rowsized,mondrian_plugin_cond_risk_rowsized,naive_plugin_cond_risk_rowsized
0,0,proposed,clean,mondrian,79.0281,6.93678,5.1701,82.0745,6.93564,82.0829,6.93678,82.0745,1.09254,0.624564,9.99,9.55133,77.6171,12.3057,1,69,69,46,69,69,10.3331,71.5548,10.3331,71.5548,1159,0.0439073,0,74.1377,74.1377,11.1132,11.1132
0,0,proposed,clean,naive,79.0281,6.93678,5.1701,82.0745,6.93564,82.0829,6.93678,82.0745,1.09254,0.624564,9.99,9.55133,77.6171,12.3057,1,69,69,46,69,69,10.3331,71.5548,10.3331,71.5548,1159,0.0439073,0,74.1377,74.1377,11.1132,11.1132
0,0,proposed,clean,naiveThr_freshT,79.0281,6.93678,5.1701,82.0745,6.93564,82.0829,6.93678,82.0745,1.09254,0.624564,9.99,9.55133,77.6171,12.3057,1,69,69,46,69,69,10.3331,71.5548,10.3331,71.5548,1159,0.0439073,0,74.1377,74.1377,11.1132,11.1132
0,0,proposed,dropB10,mondrian,77.3719,8.16557,5.95055,80.6354,8.16452,80.6402,8.16612,80.6332,1.06947,0.64769,9.91179,9.77959,74.4952,13.1278,1,69,69,46,69,69,10.5156,66.5678,11.5088,69.8158,1027,0.0467047,0,69.8856,72.6164,11.5384,12.4373
0,0,proposed,dropB10,naive,77.3719,8.16557,5.95055,80.6354,8.16452,80.6402,8.16612,80.6332,1.09254,0.624564,9.99,10.3917,76.1384,13.6484,1,69,69,46,69,69,10.5156,66.5678,11.5088,69.8158,1027,0.0467047,0,69.8856,72.6164,11.5384,12.4373
0,0,proposed,dropB10,naiveThr_freshT,77.3719,8.16557,5.95055,80.6354,8.16452,80.6402,8.16612,80.6332,1.06947,0.630488,9.99393,10.4097,76.1903,13.6627,1,69,69,46,69,69,10.5156,66.5678,11.5088,69.8158,1027,0.0467047,0,69.8856,72.6164,11.5384,12.4373
0,0,proposed,dropB1B9B10,mondrian,75.1945,9.36517,6.71783,80.4787,9.36681,80.4709,9.36518,80.4776,1.16193,0.658244,9.94393,9.27911,70.1646,13.2248,1,69,69,46,69,69,10.8684,61.4007,12.9386,69.0829,878,0.0514398,0,64.2801,71.5774,11.5846,13.6312
0,0,proposed,dropB1B9B10,naive,75.1945,9.36517,6.71783,80.4787,9.36681,80.4709,9.36518,80.4776,1.09254,0.624564,9.99,11.1861,75.3519,14.8452,1,69,69,46,69,69,10.8684,61.4007,12.9386,69.0829,878,0.0514398,0,64.2801,71.5774,11.5846,13.6312
0,0,proposed,dropB1B9B10,naiveThr_freshT,75.1945,9.36517,6.71783,80.4787,9.36681,80.4709,9.36518,80.4776,1.16193,0.607021,9.98417,11.1607,75.2876,14.8242,1,69,69,46,69,69,10.8684,61.4007,12.9386,69.0829,878,0.0514398,0,64.2801,71.5774,11.5846,13.6312
0,0,proposed,L2A_real,mondrian,66.2555,20.5137,12.5014,69.5503,21.6323,68.2133,21.5454,68.321,2.86766,0.729916,9.98917,9.48587,48.6185,19.5108,1,69,69,46,69,69,11.8505,8.45,31.9642,93.1479,209,0.049959,0,17.7267,94.1322,14.1455,32.2055
0,0,proposed,L2A_real,naive,66.2555,20.5137,12.5014,69.5503,21.6323,68.2133,21.5454,68.321,1.09254,0.624564,9.99,31.1704,95.2208,32.7349,1,69,69,46,69,69,11.8505,8.45,31.9642,93.1479,209,0.049959,0,17.7267,94.1322,14.1455,32.2055
0,0,proposed,L2A_real,naiveThr_freshT,66.2555,20.5137,12.5014,69.5503,21.6323,68.2133,21.5454,68.321,2.86766,0.412358,9.97464,31.9868,96.975,32.9846,1,69,69,46,69,69,11.8505,8.45,31.9642,93.1479,209,0.049959,0,17.7267,94.1322,14.1455,32.2055
0,0,b2,clean,mondrian,77.55,7.54794,5.64928,82.0264,7.54501,82.0387,7.54794,82.0264,1.1207,0.634228,9.90833,8.97536,73.2607,12.2513,1,69,69,46,69,69,9.84209,66.1473,9.84209,66.1473,1088,0.0438312,0,68.9137,68.9137,10.7202,10.7202
0,0,b2,clean,naive,77.55,7.54794,5.64928,82.0264,7.54501,82.0387,7.54794,82.0264,1.1207,0.634228,9.90833,8.97536,73.2607,12.2513,1,69,69,46,69,69,9.84209,66.1473,9.84209,66.1473,1088,0.0438312,0,68.9137,68.9137,10.7202,10.7202
0,0,b2,clean,naiveThr_freshT,77.55,7.54794,5.64928,82.0264,7.54501,82.0387,7.54794,82.0264,1.1207,0.634228,9.90833,8.97536,73.2607,12.2513,1,69,69,46,69,69,9.84209,66.1473,9.84209,66.1473,1088,0.0438312,0,68.9137,68.9137,10.7202,10.7202
0,0,b2,dropB10,mondrian,75.8692,9.05216,6.61842,79.7526,9.0576,79.7361,9.04903,79.762,1.07192,0.636113,9.86202,9.32041,69.5553,13.4,1,69,69,46,69,69,10.6124,60.0034,10.6545,60.1137,927,0.0480574,0,63.0836,63.1938,11.5481,11.5767
0,0,b2,dropB10,naive,75.8692,9.05216,6.61842,79.7526,9.0576,79.7361,9.04903,79.762,1.1207,0.634228,9.90833,8.79179,68.0566,12.9183,1,69,69,46,69,69,10.6124,60.0034,10.6545,60.1137,927,0.0480574,0,63.0836,63.1938,11.5481,11.5767
0,0,b2,dropB10,naiveThr_freshT,75.8692,9.05216,6.61842,79.7526,9.0576,79.7361,9.04903,79.762,1.07192,0.647183,9.91143,8.87657,68.2469,13.0066,1,69,69,46,69,69,10.6124,60.0034,10.6545,60.1137,927,0.0480574,0,63.0836,63.1938,11.5481,11.5767
0,0,b2,dropB1B9B10,mondrian,74.7103,9.95821,7.06621,79.5265,9.95685,79.5278,9.95618,79.5241,0.93781,0.618852,9.86738,9.40302,68.8709,13.6531,1,69,69,46,69,69,10.7882,58.2384,9.10931,50.7685,778,0.0548997,0,61.6062,54.4103,11.7327,9.86417
0,0,b2,dropB1B9B10,naive,74.7103,9.95821,7.06621,79.5265,9.95685,79.5278,9.95618,79.5241,1.1207,0.634228,9.90833,6.89094,60.732,11.3465,1,69,69,46,69,69,10.7882,58.2384,9.10931,50.7685,778,0.0548997,0,61.6062,54.4103,11.7327,9.86417
0,0,b2,dropB1B9B10,naiveThr_freshT,74.7103,9.95821,7.06621,79.5265,9.95685,79.5278,9.95618,79.5241,0.93781,0.688068,9.89655,7.1122,61.4458,11.5748,1,69,69,46,69,69,10.7882,58.2384,9.10931,50.7685,778,0.0548997,0,61.6062,54.4103,11.7327,9.86417
0,0,b2,L2A_real,mondrian,62.4562,22.8952,13.813,71.1489,22.9841,70.16,22.9529,70.2532,3.93487,0.715002,9.94286,8.06993,41.087,19.6411,1,69,69,46,69,69,nan,0,35.3278,91.8849,1,0.0531385,1,0,93.0164,nan,35.6521
0,0,b2,L2A_real,naive,62.4562,22.8952,13.813,71.1489,22.9841,70.16,22.9529,70.2532,1.1207,0.634228,9.90833,34.5284,94.5984,36.5,1,69,69,46,69,69,nan,0,35.3278,91.8849,1,0.0531385,1,0,93.0164,nan,35.6521
0,0,b2,L2A_real,naiveThr_freshT,62.4562,22.8952,13.813,71.1489,22.9841,70.16,22.9529,70.2532,3.93487,0.373009,9.94976,35.8252,97.0155,36.9274,1,69,69,46,69,69,nan,0,35.3278,91.8849,1,0.0531385,1,0,93.0164,nan,35.6521
0,1,proposed,clean,mondrian,78.9521,7.19769,5.33903,81.2016,7.18593,81.242,7.19769,81.2016,1.12454,0.624953,9.91012,10.7147,79.3661,13.5004,1,69,69,46,69,69,11.65,73.7082,11.65,73.7082,1112,0.0458459,0,76.3,76.3,12.4778,12.4778
0,1,proposed,clean,naive,78.9521,7.19769,5.33903,81.2016,7.18593,81.242,7.19769,81.2016,1.12454,0.624953,9.91012,10.7147,79.3661,13.5004,1,69,69,46,69,69,11.65,73.7082,11.65,73.7082,1112,0.0458459,0,76.3,76.3,12.4778,12.4778
0,1,proposed,clean,naiveThr_freshT,78.9521,7.19769,5.33903,81.2016,7.18593,81.242,7.19769,81.2016,1.12454,0.624953,9.91012,10.7147,79.3661,13.5004,1,69,69,46,69,69,11.65,73.7082,11.65,73.7082,1112,0.0458459,0,76.3,76.3,12.4778,12.4778
0,1,proposed,dropB10,mondrian,77.3877,8.19384,5.97266,80.4791,8.18837,80.4984,8.19743,80.4669,1.0803,0.644559,9.97,10.5211,76.3292,13.7839,1,69,69,46,69,69,11.4702,69.1068,12.1941,71.5932,845,0.0567706,0,72.3007,74.0199,12.377,12.9214
0,1,proposed,dropB10,naive,77.3877,8.19384,5.97266,80.4791,8.18837,80.4984,8.19743,80.4669,1.12454,0.624953,9.91012,10.799,77.0374,14.0179,1,69,69,46,69,69,11.4702,69.1068,12.1941,71.5932,845,0.0567706,0,72.3007,74.0199,12.377,12.9214
0,1,proposed,dropB10,naiveThr_freshT,77.3877,8.19384,5.97266,80.4791,8.18837,80.4984,8.19743,80.4669,1.0803,0.636396,9.92024,10.8338,77.1079,14.0502,1,69,69,46,69,69,11.4702,69.1068,12.1941,71.5932,845,0.0567706,0,72.3007,74.0199,12.377,12.9214
0,1,proposed,dropB1B9B10,mondrian,74.9753,9.54135,6.88351,80.0011,9.53053,80.0203,9.5393,80.0051,1.14891,0.643671,9.98905,10.2588,71.4477,14.3585,1,69,69,46,69,69,11.2993,61.8596,13.1906,68.3966,780,0.0569682,0,65.5212,70.8747,12.3237,13.9828
0,1,proposed,dropB1B9B10,naive,74.9753,9.54135,6.88351,80.0011,9.53053,80.0203,9.5393,80.0051,1.12454,0.624953,9.91012,11.2523,73.9221,15.2218,1,69,69,46,69,69,11.2993,61.8596,13.1906,68.3966,780,0.0569682,0,65.5212,70.8747,12.3237,13.9828
0,1,proposed,dropB1B9B10,naiveThr_freshT,74.9753,9.54135,6.88351,80.0011,9.53053,80.0203,9.5393,80.0051,1.14891,0.618804,9.90583,11.2368,73.8771,15.2102,1,69,69,46,69,69,11.2993,61.8596,13.1906,68.3966,780,0.0569682,0,65.5212,70.8747,12.3237,13.9828
0,1,proposed,L2A_real,mondrian,66.0541,20.3859,12.4653,70.1034,20.1181,70.3044,20.1236,70.3052,3.30907,0.713306,9.94452,7.99046,43.5941,18.3292,1,69,69,46,69,69,5.20239,5.27945,32.801,91.3877,131,0.0415766,0,6.90685,92.3007,7.78461,33.0108
0,1,proposed,L2A_real,naive,66.0541,20.3859,12.4653,70.1034,20.1181,70.3044,20.1236,70.3052,1.12454,0.624953,9.91012,31.2441,93.5668,33.3923,1,69,69,46,69,69,5.20239,5.27945,32.801,91.3877,131,0.0415766,0,6.90685,92.3007,7.78461,33.0108
0,1,proposed,L2A_real,naiveThr_freshT,66.0541,20.3859,12.4653,70.1034,20.1181,70.3044,20.1236,70.3052,3.30907,0.393781,9.99226,32.7312,97.8545,33.4488,1,69,69,46,69,69,5.20239,5.27945,32.801,91.3877,131,0.0415766,0,6.90685,92.3007,7.78461,33.0108
0,1,b2,clean,mondrian,78.0979,7.47746,5.51121,81.8029,7.47427,81.8074,7.47746,81.8029,1.08785,0.627402,9.92774,9.1308,74.8819,12.1936,1,69,69,46,69,69,10.0162,68.1979,10.0162,68.1979,1095,0.0446005,0,70.837,70.837,10.8314,10.8314
0,1,b2,clean,naive,78.0979,7.47746,5.51121,81.8029,7.47427,81.8074,7.47746,81.8029,1.08785,0.627402,9.92774,9.1308,74.8819,12.1936,1,69,69,46,69,69,10.0162,68.1979,10.0162,68.1979,1095,0.0446005,0,70.837,70.837,10.8314,10.8314
0,1,b2,clean,naiveThr_freshT,78.0979,7.47746,5.51121,81.8029,7.47427,81.8074,7.47746,81.8029,1.08785,0.627402,9.92774,9.1308,74.8819,12.1936,1,69,69,46,69,69,10.0162,68.1979,10.0162,68.1979,1095,0.0446005,0,70.837,70.837,10.8314,10.8314
0,1,b2,dropB10,mondrian,76.261,9.17767,6.60819,79.0627,9.17736,79.0633,9.17984,79.0581,1.01386,0.627467,9.86286,9.76147,70.8853,13.7708,1,69,69,46,69,69,10.6211,59.3096,10.7825,59.9904,828,0.0532132,0,63.9685,63.461,11.7299,11.5981
0,1,b2,dropB10,naive,76.261,9.17767,6.60819,79.0627,9.17736,79.0633,9.17984,79.0581,1.08785,0.627402,9.92774,8.86413,68.1784,13.0014,1,69,69,46,69,69,10.6211,59.3096,10.7825,59.9904,828,0.0532132,0,63.9685,63.461,11.7299,11.5981
0,1,b2,dropB10,naiveThr_freshT,76.261,9.17767,6.60819,79.0627,9.17736,79.0633,9.17984,79.0581,1.01386,0.648736,9.92536,8.94372,68.4047,13.0747,1,69,69,46,69,69,10.6211,59.3096,10.7825,59.9904,828,0.0532132,0,63.9685,63.461,11.7299,11.5981
0,1,b2,dropB1B9B10,mondrian,75.1096,9.80475,6.94417,79.4255,9.80572,79.4237,9.8079,79.4183,0.93332,0.622904,9.86988,9.49082,69.9921,13.5598,1,69,69,46,69,69,10.6865,59.8568,9.38304,54.0103,759,0.0574886,0,63.4322,57.476,11.8096,10.0483
0,1,b2,dropB1B9B10,naive,75.1096,9.80475,6.94417,79.4255,9.80572,79.4237,9.8079,79.4183,1.08785,0.627402,9.92774,7.33732,63.3342,11.5851,1,69,69,46,69,69,10.6865,59.8568,9.38304,54.0103,759,0.0574886,0,63.4322,57.476,11.8096,10.0483
0,1,b2,dropB1B9B10,naiveThr_freshT,75.1096,9.80475,6.94417,79.4255,9.80572,79.4237,9.8079,79.4183,0.93332,0.674112,9.93988,7.56618,63.9801,11.8258,1,69,69,46,69,69,10.6865,59.8568,9.38304,54.0103,759,0.0574886,0,63.4322,57.476,11.8096,10.0483
0,1,b2,L2A_real,mondrian,65.239,19.0642,12.3592,72.1424,19.2952,71.4814,19.2778,71.5188,4.22563,0.711061,9.95607,8.43285,47.1133,17.8991,1,69,69,46,69,69,8.34771,18.2644,33.0571,93.0705,352,0.0449217,0,24.6425,94.1356,10.1395,33.3037
0,1,b2,L2A_real,naive,65.239,19.0642,12.3592,72.1424,19.2952,71.4814,19.2778,71.5188,1.08785,0.627402,9.92774,32.3859,95.4074,33.9448,1,69,69,46,69,69,8.34771,18.2644,33.0571,93.0705,352,0.0449217,0,24.6425,94.1356,10.1395,33.3037
0,1,b2,L2A_real,naiveThr_freshT,65.239,19.0642,12.3592,72.1424,19.2952,71.4814,19.2778,71.5188,4.22563,0.357034,9.87857,33.3126,97.0547,34.3235,1,69,69,46,69,69,8.34771,18.2644,33.0571,93.0705,352,0.0449217,0,24.6425,94.1356,10.1395,33.3037
0,2,proposed,clean,mondrian,78.8486,7.08259,5.29525,81.6623,7.0794,81.6748,7.08259,81.6623,1.14631,0.620788,9.97583,10.3599,78.4739,13.2017,1,69,69,46,69,69,11.3433,73.0021,11.3433,73.0021,1140,0.0447823,0,75.5075,75.5075,12.1652,12.1652
0,2,proposed,clean,naive,78.8486,7.08259,5.29525,81.6623,7.0794,81.6748,7.08259,81.6623,1.14631,0.620788,9.97583,10.3599,78.4739,13.2017,1,69,69,46,69,69,11.3433,73.0021,11.3433,73.0021,1140,0.0447823,0,75.5075,75.5075,12.1652,12.1652
0,2,proposed,clean,naiveThr_freshT,78.8486,7.08259,5.29525,81.6623,7.0794,81.6748,7.08259,81.6623,1.14631,0.620788,9.97583,10.3599,78.4739,13.2017,1,69,69,46,69,69,11.3433,73.0021,11.3433,73.0021,1140,0.0447823,0,75.5075,75.5075,12.1652,12.1652
0,2,proposed,dropB10,mondrian,77.4753,8.10877,5.92856,80.5646,8.10418,80.5822,8.1102,80.5593,1.11822,0.630062,9.95167,10.1703,75.5659,13.4588,1,69,69,46,69,69,11.2554,68.0589,11.8589,70.3247,941,0.0506721,0,71.2233,72.8678,12.0853,12.5372
0,2,proposed,dropB10,naive,77.4753,8.10877,5.92856,80.5646,8.10418,80.5822,8.1102,80.5593,1.14631,0.620788,9.97583,10.2278,75.7257,13.5063,1,69,69,46,69,69,11.2554,68.0589,11.8589,70.3247,941,0.0506721,0,71.2233,72.8678,12.0853,12.5372
0,2,proposed,dropB10,naiveThr_freshT,77.4753,8.10877,5.92856,80.5646,8.10418,80.5822,8.1102,80.5593,1.11822,0.627809,9.97476,10.2483,75.7779,13.5241,1,69,69,46,69,69,11.2554,68.0589,11.8589,70.3247,941,0.0506721,0,71.2233,72.8678,12.0853,12.5372
0,2,proposed,dropB1B9B10,mondrian,74.9349,9.51102,6.85942,80.2047,9.50844,80.2061,9.51056,80.2056,1.16443,0.639721,9.9444,10.1692,71.4227,14.2381,1,69,69,46,69,69,11.2336,62.5082,12.887,68.3178,758,0.0590401,0,65.8781,70.8342,12.1384,13.7926
0,2,proposed,dropB1B9B10,naive,74.9349,9.51102,6.85942,80.2047,9.50844,80.2061,9.51056,80.2056,1.14631,0.620788,9.97583,11.1594,73.7521,15.131,1,69,69,46,69,69,11.2336,62.5082,12.887,68.3178,758,0.0590401,0,65.8781,70.8342,12.1384,13.7926
0,2,proposed,dropB1B9B10,naiveThr_freshT,74.9349,9.51102,6.85942,80.2047,9.50844,80.2061,9.51056,80.2056,1.16443,0.61642,9.96833,11.1349,73.7118,15.106,1,69,69,46,69,69,11.2336,62.5082,12.887,68.3178,758,0.0590401,0,65.8781,70.8342,12.1384,13.7926
0,2,proposed,L2A_real,mondrian,67.4795,22.8584,13.077,64.5065,22.4234,64.6639,22.4557,64.6626,3.23305,0.740535,9.93357,7.79722,36.201,21.5387,1,69,69,46,69,69,6.66922,1.78699,30.4889,92.45,47,0.0413681,0,2.9411,93.276,11.0387,30.6668
0,2,proposed,L2A_real,naive,67.4795,22.8584,13.077,64.5065,22.4234,64.6639,22.4557,64.6626,1.14631,0.620788,9.97583,29.3594,94.2316,31.1566,1,69,69,46,69,69,6.66922,1.78699,30.4889,92.45,47,0.0413681,0,2.9411,93.276,11.0387,30.6668
0,2,proposed,L2A_real,naiveThr_freshT,67.4795,22.8584,13.077,64.5065,22.4234,64.6639,22.4557,64.6626,3.23305,0.402096,9.91655,29.5266,94.6964,31.1803,1,69,69,46,69,69,6.66922,1.78699,30.4889,92.45,47,0.0413681,0,2.9411,93.276,11.0387,30.6668
0,2,b2,clean,mondrian,77.9664,7.52667,5.58302,81.6311,7.5224,81.6547,7.52667,81.6311,1.13294,0.633176,9.87476,8.65278,73.1592,11.8273,1,69,69,46,69,69,9.71412,65.8623,9.71412,65.8623,1146,0.0421722,0,68.6801,68.6801,10.5003,10.5003
0,2,b2,clean,naive,77.9664,7.52667,5.58302,81.6311,7.5224,81.6547,7.52667,81.6311,1.13294,0.633176,9.87476,8.65278,73.1592,11.8273,1,69,69,46,69,69,9.71412,65.8623,9.71412,65.8623,1146,0.0421722,0,68.6801,68.6801,10.5003,10.5003
0,2,b2,clean,naiveThr_freshT,77.9664,7.52667,5.58302,81.6311,7.5224,81.6547,7.52667,81.6311,1.13294,0.633176,9.87476,8.65278,73.1592,11.8273,1,69,69,46,69,69,9.71412,65.8623,9.71412,65.8623,1146,0.0421722,0,68.6801,68.6801,10.5003,10.5003
0,2,b2,dropB10,mondrian,75.5699,8.97988,6.58831,80.4783,8.97766,80.4898,8.98431,80.4577,1.05081,0.63278,9.97655,9.19964,69.5089,13.2352,1,69,69,46,69,69,10.1324,59.9733,9.83658,58.7616,844,0.0533435,0,63.6562,62.1014,11.1827,10.7557
0,2,b2,dropB10,naive,75.5699,8.97988,6.58831,80.4783,8.97766,80.4898,8.98431,80.4577,1.13294,0.633176,9.87476,8.1244,66.6739,12.1853,1,69,69,46,69,69,10.1324,59.9733,9.83658,58.7616,844,0.0533435,0,63.6562,62.1014,11.1827,10.7557
0,2,b2,dropB10,naiveThr_freshT,75.5699,8.97988,6.58831,80.4783,8.97766,80.4898,8.98431,80.4577,1.05081,0.655833,9.88214,8.21727,66.9447,12.2747,1,69,69,46,69,69,10.1324,59.9733,9.83658,58.7616,844,0.0533435,0,63.6562,62.1014,11.1827,10.7557
0,2,b2,dropB1B9B10,mondrian,74.1603,10.2334,7.30541,79.2992,10.2333,79.2995,10.2383,79.2786,1.00213,0.642541,9.9256,9.19577,67.2024,13.6837,1,69,69,46,69,69,10.3585,55.2651,10.2241,54.2699,794,0.0521339,0,58.9979,57.8932,11.2217,10.8691
0,2,b2,dropB1B9B10,naive,74.1603,10.2334,7.30541,79.2992,10.2333,79.2995,10.2383,79.2786,1.13294,0.633176,9.87476,7.9151,63.3401,12.4962,1,69,69,46,69,69,10.3585,55.2651,10.2241,54.2699,794,0.0521339,0,58.9979,57.8932,11.2217,10.8691
0,2,b2,dropB1B9B10,naiveThr_freshT,74.1603,10.2334,7.30541,79.2992,10.2333,79.2995,10.2383,79.2786,1.00213,0.670366,9.88762,8.09517,63.9396,12.6606,1,69,69,46,69,69,10.3585,55.2651,10.2241,54.2699,794,0.0521339,0,58.9979,57.8932,11.2217,10.8691
0,2,b2,L2A_real,mondrian,62.6733,25.0375,14.5944,67.3939,25.2779,66.524,25.2329,66.6112,4.69479,0.729824,9.99429,8.38116,38.6376,21.6917,1,69,69,46,69,69,nan,0,35.8418,93.5007,1,0.0509451,1,0.00547945,94.3068,0,36.0416
0,2,b2,L2A_real,naive,62.6733,25.0375,14.5944,67.3939,25.2779,66.524,25.2329,66.6112,1.13294,0.633176,9.87476,34.9592,95.3374,36.6689,1,69,69,46,69,69,nan,0,35.8418,93.5007,1,0.0509451,1,0.00547945,94.3068,0,36.0416
0,2,b2,L2A_real,naiveThr_freshT,62.6733,25.0375,14.5944,67.3939,25.2779,66.524,25.2329,66.6112,4.69479,0.352644,9.94988,36.0589,97.3405,37.0441,1,69,69,46,69,69,nan,0,35.8418,93.5007,1,0.0509451,1,0.00547945,94.3068,0,36.0416
0,3,proposed,clean,mondrian,78.3349,7.24844,5.41857,81.9011,7.244,81.9289,7.24844,81.9011,1.17647,0.621912,9.85762,10.4287,78.1412,13.346,1,69,69,46,69,69,11.3247,72.3295,11.3247,72.3295,1148,0.0437473,0,74.9171,74.9171,12.2089,12.2089
0,3,proposed,clean,naive,78.3349,7.24844,5.41857,81.9011,7.244,81.9289,7.24844,81.9011,1.17647,0.621912,9.85762,10.4287,78.1412,13.346,1,69,69,46,69,69,11.3247,72.3295,11.3247,72.3295,1148,0.0437473,0,74.9171,74.9171,12.2089,12.2089
0,3,proposed,clean,naiveThr_freshT,78.3349,7.24844,5.41857,81.9011,7.244,81.9289,7.24844,81.9011,1.17647,0.621912,9.85762,10.4287,78.1412,13.346,1,69,69,46,69,69,11.3247,72.3295,11.3247,72.3295,1148,0.0437473,0,74.9171,74.9171,12.2089,12.2089
0,3,proposed,dropB10,mondrian,77.1295,8.40808,6.11449,80.1638,8.40742,80.1713,8.41056,80.1494,1.07887,0.628664,9.9706,10.8159,76.4641,14.1451,1,69,69,46,69,69,11.7477,68.874,11.6463,68.5856,961,0.0498353,0,71.9253,71.2712,12.6358,12.4568
0,3,proposed,dropB10,naive,77.1295,8.40808,6.11449,80.1638,8.40742,80.1713,8.41056,80.1494,1.17647,0.621912,9.85762,10.0961,74.52,13.5482,1,69,69,46,69,69,11.7477,68.874,11.6463,68.5856,961,0.0498353,0,71.9253,71.2712,12.6358,12.4568
0,3,proposed,dropB10,naiveThr_freshT,77.1295,8.40808,6.11449,80.1638,8.40742,80.1713,8.41056,80.1494,1.07887,0.647174,9.86571,10.1325,74.6674,13.5702,1,69,69,46,69,69,11.7477,68.874,11.6463,68.5856,961,0.0498353,0,71.9253,71.2712,12.6358,12.4568
0,3,proposed,dropB1B9B10,mondrian,75.8219,9.27591,6.66555,79.5848,9.26628,79.6114,9.28283,79.5654,1.10704,0.637994,9.88214,10.4627,72.6415,14.4032,1,69,69,46,69,69,11.8116,64.3959,12.1368,65.537,915,0.0496258,0,67.1781,68.4062,12.6162,12.9875
0,3,proposed,dropB1B9B10,naive,75.8219,9.27591,6.66555,79.5848,9.26628,79.6114,9.28283,79.5654,1.17647,0.621912,9.85762,10.3481,72.3554,14.3017,1,69,69,46,69,69,11.8116,64.3959,12.1368,65.537,915,0.0496258,0,67.1781,68.4062,12.6162,12.9875
0,3,proposed,dropB1B9B10,naiveThr_freshT,75.8219,9.27591,6.66555,79.5848,9.26628,79.6114,9.28283,79.5654,1.10704,0.639523,9.86714,10.3998,72.4859,14.3473,1,69,69,46,69,69,11.8116,64.3959,12.1368,65.537,915,0.0496258,0,67.1781,68.4062,12.6162,12.9875
0,3,proposed,L2A_real,mondrian,66.3281,22.6534,13.4013,65.379,22.3002,65.4838,22.3189,65.475,3.04065,0.725418,9.91321,9.18865,38.6281,23.7874,1,69,69,46,69,69,6.8005,6.51644,32.1053,93.8349,135,0.0482095,0,9.18562,94.7007,9.50712,32.2943
0,3,proposed,L2A_real,naive,66.3281,22.6534,13.4013,65.379,22.3002,65.4838,22.3189,65.475,1.17647,0.621912,9.85762,31.3909,95.6516,32.818,1,69,69,46,69,69,6.8005,6.51644,32.1053,93.8349,135,0.0482095,0,9.18562,94.7007,9.50712,32.2943
0,3,proposed,L2A_real,naiveThr_freshT,66.3281,22.6534,13.4013,65.379,22.3002,65.4838,22.3189,65.475,3.04065,0.409477,9.93786,31.8644,96.5882,32.9899,1,69,69,46,69,69,6.8005,6.51644,32.1053,93.8349,135,0.0482095,0,9.18562,94.7007,9.50712,32.2943
0,3,b2,clean,mondrian,77.8945,7.49143,5.56339,81.8801,7.49492,81.8714,7.49143,81.8801,1.13354,0.629169,9.87274,9.18382,74.2533,12.3682,1,69,69,46,69,69,10.2457,67.6329,10.2457,67.6329,1153,0.0421673,0,69.9856,69.9856,10.9719,10.9719
0,3,b2,clean,naive,77.8945,7.49143,5.56339,81.8801,7.49492,81.8714,7.49143,81.8801,1.13354,0.629169,9.87274,9.18382,74.2533,12.3682,1,69,69,46,69,69,10.2457,67.6329,10.2457,67.6329,1153,0.0421673,0,69.9856,69.9856,10.9719,10.9719
0,3,b2,clean,naiveThr_freshT,77.8945,7.49143,5.56339,81.8801,7.49492,81.8714,7.49143,81.8801,1.13354,0.629169,9.87274,9.18382,74.2533,12.3682,1,69,69,46,69,69,10.2457,67.6329,10.2457,67.6329,1153,0.0421673,0,69.9856,69.9856,10.9719,10.9719
0,3,b2,dropB10,mondrian,75.6973,9.10975,6.63192,80.0031,9.11101,80.001,9.10937,80.0028,1.07051,0.630435,9.94,9.63056,70.5133,13.6578,1,69,69,46,69,69,10.9551,60.7836,11.063,61.1877,915,0.0488518,0,64.4808,64.0651,12.0106,11.8939
0,3,b2,dropB10,naive,75.6973,9.10975,6.63192,80.0031,9.11101,80.001,9.10937,80.0028,1.13354,0.629169,9.87274,8.98708,68.4835,13.123,1,69,69,46,69,69,10.9551,60.7836,11.063,61.1877,915,0.0488518,0,64.4808,64.0651,12.0106,11.8939
0,3,b2,dropB10,naiveThr_freshT,75.6973,9.10975,6.63192,80.0031,9.11101,80.001,9.10937,80.0028,1.07051,0.646329,9.89167,9.05809,68.7153,13.1821,1,69,69,46,69,69,10.9551,60.7836,11.063,61.1877,915,0.0488518,0,64.4808,64.0651,12.0106,11.8939
0,3,b2,dropB1B9B10,mondrian,74.9788,9.54402,6.90235,79.8943,9.5435,79.8962,9.54391,79.8959,0.960025,0.644263,9.87036,9.043,68.2501,13.2498,1,69,69,46,69,69,10.2878,58.3616,9.37242,54.7877,791,0.0545561,0,61.4199,57.8459,11.0981,10.1533
