run_seed,config,missing_features,mask,miou
0,impute,3,5|7|11,80.738329
0,base,3,5|8|9,36.162987
0,drop,3,5|8|9,62.342446
0,impute,3,5|8|9,83.079353
0,base,3,5|8|10,33.346775
0,drop,3,5|8|10,62.458169
0,impute,3,5|8|10,82.630879
0,base,3,5|8|11,25.294702
0,drop,3,5|8|11,62.342446
0,impute,3,5|8|11,84.547156
0,base,3,5|9|10,27.753977
0,drop,3,5|9|10,62.403995
0,impute,3,5|9|10,83.087880
0,base,3,5|9|11,24.812125
0,drop,3,5|9|11,62.249874
0,impute,3,5|9|11,83.692076
0,base,3,5|10|11,24.793497
0,drop,3,5|10|11,62.231021
0,impute,3,5|10|11,85.186047
0,base,3,6|7|8,66.343220
0,drop,3,6|7|8,63.471191
0,impute,3,6|7|8,83.375682
0,base,3,6|7|9,58.088443
0,drop,3,6|7|9,62.322777
0,impute,3,6|7|9,82.115762
0,base,3,6|7|10,56.928503
0,drop,3,6|7|10,62.748551
0,impute,3,6|7|10,83.312911
0,base,3,6|7|11,34.477956
0,drop,3,6|7|11,40.251934
0,impute,3,6|7|11,84.227966
0,base,3,6|8|9,65.299847
0,drop,3,6|8|9,67.027358
0,impute,3,6|8|9,84.931042
0,base,3,6|8|10,74.087407
0,drop,3,6|8|10,74.866895
0,impute,3,6|8|10,85.826798
0,base,3,6|8|11,35.120104
0,drop,3,6|8|11,65.137795
0,impute,3,6|8|11,86.863083
0,base,3,6|9|10,43.075992
0,drop,3,6|9|10,64.357862
0,impute,3,6|9|10,84.514564
0,base,3,6|9|11,25.031247
0,drop,3,6|9|11,62.588791
0,impute,3,6|9|11,86.362552
0,base,3,6|10|11,25.488945
0,drop,3,6|10|11,62.735518
0,impute,3,6|10|11,87.265919
0,base,3,7|8|9,31.022164
0,drop,3,7|8|9,63.108322
0,impute,3,7|8|9,82.615951
0,base,3,7|8|10,29.611272
0,drop,3,7|8|10,64.842927
0,impute,3,7|8|10,83.116847
0,base,3,7|8|11,26.564637
0,drop,3,7|8|11,50.294402
0,impute,3,7|8|11,84.570344
0,base,3,7|9|10,25.617050
0,drop,3,7|9|10,62.300816
0,impute,3,7|9|10,82.268523
0,base,3,7|9|11,24.812125
0,drop,3,7|9|11,34.901501
0,impute,3,7|9|11,83.394902
0,base,3,7|10|11,24.977195
0,drop,3,7|10|11,47.709730
0,impute,3,7|10|11,84.180928
0,base,3,8|9|10,31.750577
0,drop,3,8|9|10,86.687157
0,impute,3,8|9|10,85.515713
0,base,3,8|9|11,24.812125
0,drop,3,8|9|11,74.086116
0,impute,3,8|9|11,86.367732
0,base,3,8|10|11,24.916545
0,drop,3,8|10|11,91.789835
0,impute,3,8|10|11,86.798952
0,base,3,9|10|11,24.812125
0,drop,3,9|10|11,64.605618
0,impute,3,9|10|11,86.924014
0,base,4,0|1|2|3,34.651534
0,drop,4,0|1|2|3,95.000751
0,impute,4,0|1|2|3,85.557674
0,base,4,0|1|2|4,29.242142
0,drop,4,0|1|2|4,76.912759
0,impute,4,0|1|2|4,84.862703
0,base,4,0|1|2|5,43.941996
0,drop,4,0|1|2|5,62.172434
0,impute,4,0|1|2|5,82.663299
0,base,4,0|1|2|6,33.937051
0,drop,4,0|1|2|6,82.115762
0,impute,4,0|1|2|6,85.209323
0,base,4,0|1|2|7,29.514039
0,drop,4,0|1|2|7,63.247947
0,impute,4,0|1|2|7,82.639852
0,base,4,0|1|2|8,36.537693
0,drop,4,0|1|2|8,86.262676
0,impute,4,0|1|2|8,85.251207
0,base,4,0|1|2|9,39.252853
0,drop,4,0|1|2|9,68.262100
0,impute,4,0|1|2|9,84.490314
0,base,4,0|1|2|10,37.200693
0,drop,4,0|1|2|10,78.027279
0,impute,4,0|1|2|10,85.751963
0,base,4,0|1|2|11,43.693922
0,drop,4,0|1|2|11,63.870214
0,impute,4,0|1|2|11,85.418229
0,base,4,0|1|3|4,44.182979
0,drop,4,0|1|3|4,62.816802
0,impute,4,0|1|3|4,85.512522
0,base,4,0|1|3|5,52.968727
0,drop,4,0|1|3|5,74.570878
0,impute,4,0|1|3|5,83.367292
0,base,4,0|1|3|6,48.702846
0,drop,4,0|1|3|6,68.661902
0,impute,4,0|1|3|6,85.515713
0,base,4,0|1|3|7,37.229367
0,drop,4,0|1|3|7,72.748287
0,impute,4,0|1|3|7,82.407638
0,base,4,0|1|3|8,49.742085
0,drop,4,0|1|3|8,65.937982
0,impute,4,0|1|3|8,85.515713
0,base,4,0|1|3|9,54.924683
0,drop,4,0|1|3|9,80.681461
0,impute,4,0|1|3|9,85.096925
0,base,4,0|1|3|10,54.858351
0,drop,4,0|1|3|10,71.261538
0,impute,4,0|1|3|10,85.901767
0,base,4,0|1|3|11,62.583787
0,drop,4,0|1|3|11,85.621443
0,impute,4,0|1|3|11,85.854839
0,base,4,0|1|4|5,43.778339
0,drop,4,0|1|4|5,78.822978
0,impute,4,0|1|4|5,84.086942
0,base,4,0|1|4|6,45.447064
0,drop,4,0|1|4|6,63.594241
0,impute,4,0|1|4|6,85.515713
0,base,4,0|1|4|7,32.542279
0,drop,4,0|1|4|7,81.001542
0,impute,4,0|1|4|7,80.454371
0,base,4,0|1|4|8,45.214894
0,drop,4,0|1|4|8,63.920609
0,impute,4,0|1|4|8,85.357434
0,base,4,0|1|4|9,51.785373
0,drop,4,0|1|4|9,72.330820
0,impute,4,0|1|4|9,84.475921
0,base,4,0|1|4|10,50.590954
0,drop,4,0|1|4|10,66.622148
0,impute,4,0|1|4|10,85.674181
0,base,4,0|1|4|11,60.320309
0,drop,4,0|1|4|11,74.899131
0,impute,4,0|1|4|11,86.227019
0,base,4,0|1|5|6,54.242675
0,drop,4,0|1|5|6,78.553935
0,impute,4,0|1|5|6,83.254301
0,base,4,0|1|5|7,51.739853
0,drop,4,0|1|5|7,62.531705
0,impute,4,0|1|5|7,81.118146
0,base,4,0|1|5|8,68.959227
0,drop,4,0|1|5|8,66.854375
0,impute,4,0|1|5|8,83.066363
0,base,4,0|1|5|9,61.062031
0,drop,4,0|1|5|9,62.424639
0,impute,4,0|1|5|9,82.356437
0,base,4,0|1|5|10,56.968828
0,drop,4,0|1|5|10,63.591801
0,impute,4,0|1|5|10,84.128860
0,base,4,0|1|5|11,52.118464
0,drop,4,0|1|5|11,52.364824
0,impute,4,0|1|5|11,83.441729
0,base,4,0|1|6|7,38.145922
0,drop,4,0|1|6|7,72.331935
0,impute,4,0|1|6|7,82.962623
0,base,4,0|1|6|8,50.413045
0,drop,4,0|1|6|8,74.990793
0,impute,4,0|1|6|8,85.476926
0,base,4,0|1|6|9,57.361349
0,drop,4,0|1|6|9,82.275141
0,impute,4,0|1|6|9,84.897689
0,base,4,0|1|6|10,56.343680
0,drop,4,0|1|6|10,85.950147
0,impute,4,0|1|6|10,85.593353
0,base,4,0|1|6|11,65.016277
0,drop,4,0|1|6|11,77.058620
0,impute,4,0|1|6|11,85.924435
0,base,4,0|1|7|8,41.769251
0,drop,4,0|1|7|8,69.832445
0,impute,4,0|1|7|8,83.300410
0,base,4,0|1|7|9,48.050444
0,drop,4,0|1|7|9,63.472935
0,impute,4,0|1|7|9,82.333370
0,base,4,0|1|7|10,46.183054
0,drop,4,0|1|7|10,60.951939
0,impute,4,0|1|7|10,82.975621
0,base,4,0|1|7|11,49.353763
0,drop,4,0|1|7|11,39.516046
0,impute,4,0|1|7|11,82.378863
0,base,4,0|1|8|9,61.106576
0,drop,4,0|1|8|9,85.226967
0,impute,4,0|1|8|9,84.667324
0,base,4,0|1|8|10,56.306641
0,drop,4,0|1|8|10,74.336935
0,impute,4,0|1|8|10,85.823742
0,base,4,0|1|8|11,65.888731
0,drop,4,0|1|8|11,82.478499
0,impute,4,0|1|8|11,86.336324
0,base,4,0|1|9|10,63.641856
0,drop,4,0|1|9|10,84.695286
0,impute,4,0|1|9|10,84.974645
0,base,4,0|1|9|11,52.411765
0,drop,4,0|1|9|11,77.935811
0,impute,4,0|1|9|11,85.379843
0,base,4,0|1|10|11,57.774504
0,drop,4,0|1|10|11,91.364982
0,impute,4,0|1|10|11,86.389972
0,base,4,0|2|3|4,41.925690
0,drop,4,0|2|3|4,76.560219
0,impute,4,0|2|3|4,85.283313
0,base,4,0|2|3|5,56.787631
0,drop,4,0|2|3|5,61.908173
0,impute,4,0|2|3|5,80.977088
0,base,4,0|2|3|6,47.825323
0,drop,4,0|2|3|6,71.547158
0,impute,4,0|2|3|6,85.596488
0,base,4,0|2|3|7,45.985194
0,drop,4,0|2|3|7,62.996554
0,impute,4,0|2|3|7,82.166830
0,base,4,0|2|3|8,51.933532
0,drop,4,0|2|3|8,84.994736
0,impute,4,0|2|3|8,85.247943
0,base,4,0|2|3|9,54.295394
0,drop,4,0|2|3|9,67.121324
0,impute,4,0|2|3|9,84.716182
0,base,4,0|2|3|10,50.830141
0,drop,4,0|2|3|10,76.118137
0,impute,4,0|2|3|10,85.826798
0,base,4,0|2|3|11,45.660187
0,drop,4,0|2|3|11,64.619450
0,impute,4,0|2|3|11,86.115512
0,base,4,0|2|4|5,57.263296
0,drop,4,0|2|4|5,67.816969
0,impute,4,0|2|4|5,82.078782
0,base,4,0|2|4|6,50.413288
0,drop,4,0|2|4|6,76.786592
0,impute,4,0|2|4|6,85.132148
0,base,4,0|2|4|7,43.658390
0,drop,4,0|2|4|7,62.572466
0,impute,4,0|2|4|7,80.727762
0,base,4,0|2|4|8,55.359347
0,drop,4,0|2|4|8,76.714750
0,impute,4,0|2|4|8,84.670871
0,base,4,0|2|4|9,56.803933
0,drop,4,0|2|4|9,73.691924
0,impute,4,0|2|4|9,82.893320
0,base,4,0|2|4|10,54.819041
0,drop,4,0|2|4|10,76.600873
0,impute,4,0|2|4|10,85.289831
0,base,4,0|2|4|11,56.748337
0,drop,4,0|2|4|11,73.936665
0,impute,4,0|2|4|11,86.336324
0,base,4,0|2|5|6,58.450677
0,drop,4,0|2|5|6,62.174662
0,impute,4,0|2|5|6,81.963107
0,base,4,0|2|5|7,59.205239
0,drop,4,0|2|5|7,61.939741
0,impute,4,0|2|5|7,78.928625
0,base,4,0|2|5|8,59.540360
0,drop,4,0|2|5|8,62.328911
0,impute,4,0|2|5|8,81.479283
0,base,4,0|2|5|9,60.139582
0,drop,4,0|2|5|9,61.427190
0,impute,4,0|2|5|9,79.372028
0,base,4,0|2|5|10,58.289889
0,drop,4,0|2|5|10,62.342152
0,impute,4,0|2|5|10,82.110998
0,base,4,0|2|5|11,50.280853
0,drop,4,0|2|5|11,59.208341
0,impute,4,0|2|5|11,82.915775
0,base,4,0|2|6|7,51.031809
0,drop,4,0|2|6|7,62.527167
0,impute,4,0|2|6|7,82.453960
0,base,4,0|2|6|8,54.433691
0,drop,4,0|2|6|8,67.411437
0,impute,4,0|2|6|8,85.402636
0,base,4,0|2|6|9,58.340162
0,drop,4,0|2|6|9,63.758323
0,impute,4,0|2|6|9,84.490314
0,base,4,0|2|6|10,54.129703
0,drop,4,0|2|6|10,64.636867
0,impute,4,0|2|6|10,86.139300
0,base,4,0|2|6|11,51.883258
0,drop,4,0|2|6|11,61.745533
0,impute,4,0|2|6|11,86.485056
0,base,4,0|2|7|8,52.458900
0,drop,4,0|2|7|8,62.178976
0,impute,4,0|2|7|8,82.194475
0,base,4,0|2|7|9,58.034036
0,drop,4,0|2|7|9,57.850217
0,impute,4,0|2|7|9,80.671436
0,base,4,0|2|7|10,55.567258
0,drop,4,0|2|7|10,61.304903
0,impute,4,0|2|7|10,82.611540
0,base,4,0|2|7|11,44.101586
0,drop,4,0|2|7|11,35.714404
0,impute,4,0|2|7|11,82.034923
0,base,4,0|2|8|9,59.834367
0,drop,4,0|2|8|9,69.944940
0,impute,4,0|2|8|9,84.068041
0,base,4,0|2|8|10,55.754263
0,drop,4,0|2|8|10,80.940306
0,impute,4,0|2|8|10,85.826798
0,base,4,0|2|8|11,49.293811
0,drop,4,0|2|8|11,76.080529
0,impute,4,0|2|8|11,86.328670
0,base,4,0|2|9|10,54.030978
0,drop,4,0|2|9|10,65.200697
0,impute,4,0|2|9|10,84.796247
0,base,4,0|2|9|11,36.699754
0,drop,4,0|2|9|11,62.448208
0,impute,4,0|2|9|11,85.574729
0,base,4,0|2|10|11,37.073208
0,drop,4,0|2|10|11,65.840020
0,impute,4,0|2|10|11,87.160593
0,base,4,0|3|4|5,69.116884
0,drop,4,0|3|4|5,78.555103
0,impute,4,0|3|4|5,84.243145
0,base,4,0|3|4|6,57.947589
0,drop,4,0|3|4|6,63.357433
0,impute,4,0|3|4|6,85.865783
0,base,4,0|3|4|7,45.678944
0,drop,4,0|3|4|7,78.346286
0,impute,4,0|3|4|7,77.036446
0,base,4,0|3|4|8,59.333873
0,drop,4,0|3|4|8,62.955750
0,impute,4,0|3|4|8,86.021944
0,base,4,0|3|4|9,71.159753
0,drop,4,0|3|4|9,72.185523
0,impute,4,0|3|4|9,85.946803
0,base,4,0|3|4|10,73.844003
0,drop,4,0|3|4|10,65.855512
0,impute,4,0|3|4|10,86.335344
0,base,4,0|3|4|11,76.870342
0,drop,4,0|3|4|11,70.104473
0,impute,4,0|3|4|11,86.164613
0,base,4,0|3|5|6,61.916789
0,drop,4,0|3|5|6,76.976841
0,impute,4,0|3|5|6,82.468091
0,base,4,0|3|5|7,61.908628
0,drop,4,0|3|5|7,64.249772
0,impute,4,0|3|5|7,81.889268
0,base,4,0|3|5|8,65.233982
0,drop,4,0|3|5|8,67.293139
0,impute,4,0|3|5|8,83.254301
0,base,4,0|3|5|9,59.554513
0,drop,4,0|3|5|9,62.972308
0,impute,4,0|3|5|9,82.766636
0,base,4,0|3|5|10,60.670088
0,drop,4,0|3|5|10,64.137590
0,impute,4,0|3|5|10,83.560109
0,base,4,0|3|5|11,36.241246
0,drop,4,0|3|5|11,55.538882
0,impute,4,0|3|5|11,81.840840
0,base,4,0|3|6|7,56.077818
0,drop,4,0|3|6|7,71.826989
0,impute,4,0|3|6|7,83.492836
0,base,4,0|3|6|8,68.651301
0,drop,4,0|3|6|8,75.970559
0,impute,4,0|3|6|8,85.671080
0,base,4,0|3|6|9,75.172867
0,drop,4,0|3|6|9,79.454248
0,impute,4,0|3|6|9,85.247943
0,base,4,0|3|6|10,77.755814
0,drop,4,0|3|6|10,85.480866
0,impute,4,0|3|6|10,85.709977
0,base,4,0|3|6|11,55.944610
0,drop,4,0|3|6|11,71.011018
0,impute,4,0|3|6|11,86.722754
0,base,4,0|3|7|8,58.544660
0,drop,4,0|3|7|8,69.706891
0,impute,4,0|3|7|8,82.938239
0,base,4,0|3|7|9,61.458376
0,drop,4,0|3|7|9,61.189114
0,impute,4,0|3|7|9,80.283930
0,base,4,0|3|7|10,61.118522
0,drop,4,0|3|7|10,67.488752
0,impute,4,0|3|7|10,83.329215
0,base,4,0|3|7|11,37.726339
0,drop,4,0|3|7|11,31.630108
0,impute,4,0|3|7|11,83.775121
0,base,4,0|3|8|9,80.498222
0,drop,4,0|3|8|9,79.064547
0,impute,4,0|3|8|9,85.128809
0,base,4,0|3|8|10,82.748085
0,drop,4,0|3|8|10,69.264863
0,impute,4,0|3|8|10,86.371796
0,base,4,0|3|8|11,51.379736
0,drop,4,0|3|8|11,72.007862
0,impute,4,0|3|8|11,86.690669
0,base,4,0|3|9|10,51.659090
0,drop,4,0|3|9|10,86.771170
0,impute,4,0|3|9|10,85.949764
0,base,4,0|3|9|11,23.905715
0,drop,4,0|3|9|11,82.771586
0,impute,4,0|3|9|11,86.690669
0,base,4,0|3|10|11,26.527787
0,drop,4,0|3|10|11,87.329837
0,impute,4,0|3|10|11,87.094636
0,base,4,0|4|5|6,65.961863
0,drop,4,0|4|5|6,81.210854
0,impute,4,0|4|5|6,84.125015
0,base,4,0|4|5|7,56.353320
0,drop,4,0|4|5|7,64.530197
0,impute,4,0|4|5|7,78.977027
0,base,4,0|4|5|8,68.172174
0,drop,4,0|4|5|8,76.175905
0,impute,4,0|4|5|8,84.239355
0,base,4,0|4|5|9,60.796099
0,drop,4,0|4|5|9,66.891136
0,impute,4,0|4|5|9,83.196114
0,base,4,0|4|5|10,60.860677
0,drop,4,0|4|5|10,70.237090
0,impute,4,0|4|5|10,83.946577
0,base,4,0|4|5|11,56.989347
0,drop,4,0|4|5|11,63.991265
0,impute,4,0|4|5|11,84.524779
0,base,4,0|4|6|7,55.225264
0,drop,4,0|4|6|7,85.067079
0,impute,4,0|4|6|7,80.571541
0,base,4,0|4|6|8,69.882779
0,drop,4,0|4|6|8,68.433599
0,impute,4,0|4|6|8,85.512522
0,base,4,0|4|6|9,76.357439
0,drop,4,0|4|6|9,74.887859
0,impute,4,0|4|6|9,84.978053
0,base,4,0|4|6|10,82.221278
0,drop,4,0|4|6|10,74.799182
0,impute,4,0|4|6|10,85.713061
0,base,4,0|4|6|11,71.898260
0,drop,4,0|4|6|11,78.016367
0,impute,4,0|4|6|11,87.541999
0,base,4,0|4|7|8,55.742399
0,drop,4,0|4|7|8,75.541622
0,impute,4,0|4|7|8,80.582619
0,base,4,0|4|7|9,55.112856
0,drop,4,0|4|7|9,65.152836
0,impute,4,0|4|7|9,80.618880
0,base,4,0|4|7|10,57.530082
0,drop,4,0|4|7|10,69.249343
0,impute,4,0|4|7|10,80.655158
0,base,4,0|4|7|11,53.062012
0,drop,4,0|4|7|11,39.080641
0,impute,4,0|4|7|11,78.437794
0,base,4,0|4|8|9,79.467752
0,drop,4,0|4|8|9,69.787578
0,impute,4,0|4|8|9,85.557674
0,base,4,0|4|8|10,82.673068
0,drop,4,0|4|8|10,65.980502
0,impute,4,0|4|8|10,84.936157
0,base,4,0|4|8|11,78.889548
0,drop,4,0|4|8|11,66.693040
0,impute,4,0|4|8|11,86.161889
0,base,4,0|4|9|10,66.031780
0,drop,4,0|4|9|10,74.922260
0,impute,4,0|4|9|10,85.093593
0,base,4,0|4|9|11,46.825696
0,drop,4,0|4|9|11,76.101810
0,impute,4,0|4|9|11,86.200922
0,base,4,0|4|10|11,51.370868
0,drop,4,0|4|10|11,74.129107
0,impute,4,0|4|10|11,87.204434
0,base,4,0|5|6|7,61.568380
0,drop,4,0|5|6|7,67.698276
0,impute,4,0|5|6|7,81.264444
0,base,4,0|5|6|8,64.373281
0,drop,4,0|5|6|8,69.196367
0,impute,4,0|5|6|8,83.367292
0,base,4,0|5|6|9,62.605166
0,drop,4,0|5|6|9,62.606758
0,impute,4,0|5|6|9,82.347239
0,base,4,0|5|6|10,61.812329
0,drop,4,0|5|6|10,64.768049
0,impute,4,0|5|6|10,82.975621
0,base,4,0|5|6|11,52.100444
0,drop,4,0|5|6|11,60.757141
0,impute,4,0|5|6|11,84.443101
0,base,4,0|5|7|8,61.691483
0,drop,4,0|5|7|8,62.354094
0,impute,4,0|5|7|8,81.154695
0,base,4,0|5|7|9,59.366999
0,drop,4,0|5|7|9,58.480306
0,impute,4,0|5|7|9,80.744409
0,base,4,0|5|7|10,59.811158
0,drop,4,0|5|7|10,62.230114
0,impute,4,0|5|7|10,81.389702
0,base,4,0|5|7|11,35.553958
0,drop,4,0|5|7|11,28.644178
0,impute,4,0|5|7|11,80.773351
0,base,4,0|5|8|9,59.701295
0,drop,4,0|5|8|9,61.819785
0,impute,4,0|5|8|9,83.004420
0,base,4,0|5|8|10,61.928714
0,drop,4,0|5|8|10,63.444052
0,impute,4,0|5|8|10,82.556393
0,base,4,0|5|8|11,38.178413
0,drop,4,0|5|8|11,56.785505
0,impute,4,0|5|8|11,84.326744
0,base,4,0|5|9|10,41.209120
0,drop,4,0|5|9|10,61.777928
0,impute,4,0|5|9|10,83.083630
0,base,4,0|5|9|11,24.644694
0,drop,4,0|5|9|11,33.916881
0,impute,4,0|5|9|11,83.725986
0,base,4,0|5|10|11,26.145715
0,drop,4,0|5|10|11,56.687490
0,impute,4,0|5|10|11,85.001500
0,base,4,0|6|7|8,64.542003
0,drop,4,0|6|7|8,68.610715
0,impute,4,0|6|7|8,83.262802
0,base,4,0|6|7|9,62.983834
0,drop,4,0|6|7|9,59.040880
0,impute,4,0|6|7|9,82.375127
0,base,4,0|6|7|10,63.065763
0,drop,4,0|6|7|10,63.897011
0,impute,4,0|6|7|10,83.050442
0,base,4,0|6|7|11,49.156235
0,drop,4,0|6|7|11,27.490254
0,impute,4,0|6|7|11,83.767856
0,base,4,0|6|8|9,81.994835
0,drop,4,0|6|8|9,80.306201
0,impute,4,0|6|8|9,84.781341
0,base,4,0|6|8|10,85.300204
0,drop,4,0|6|8|10,89.080426
0,impute,4,0|6|8|10,85.596488
0,base,4,0|6|8|11,64.570706
0,drop,4,0|6|8|11,85.127773
0,impute,4,0|6|8|11,86.558366
0,base,4,0|6|9|10,65.195314
0,drop,4,0|6|9|10,64.308058
0,impute,4,0|6|9|10,84.549238
0,base,4,0|6|9|11,41.600053
0,drop,4,0|6|9|11,54.948144
0,impute,4,0|6|9|11,86.634342
0,base,4,0|6|10|11,39.310940
0,drop,4,0|6|10|11,65.745466
0,impute,4,0|6|10|11,87.121102
0,base,4,0|7|8|9,60.870274
0,drop,4,0|7|8|9,50.195279
0,impute,4,0|7|8|9,82.578810
0,base,4,0|7|8|10,62.306875
0,drop,4,0|7|8|10,64.351215
0,impute,4,0|7|8|10,83.154360
0,base,4,0|7|8|11,39.388061
0,drop,4,0|7|8|11,34.894329
0,impute,4,0|7|8|11,84.455191
0,base,4,0|7|9|10,36.678960
0,drop,4,0|7|9|10,42.801997
0,impute,4,0|7|9|10,82.226810
0,base,4,0|7|9|11,24.837026
0,drop,4,0|7|9|11,27.680564
0,impute,4,0|7|9|11,82.976626
0,base,4,0|7|10|11,27.677240
0,drop,4,0|7|10|11,35.512388
0,impute,4,0|7|10|11,83.792659
0,base,4,0|8|9|10,49.258032
0,drop,4,0|8|9|10,85.650550
0,impute,4,0|8|9|10,84.824295
0,base,4,0|8|9|11,24.422106
0,drop,4,0|8|9|11,85.885724
0,impute,4,0|8|9|11,86.177904
0,base,4,0|8|10|11,29.349664
0,drop,4,0|8|10|11,76.268446
0,impute,4,0|8|10|11,87.086052
0,base,4,0|9|10|11,24.219037
0,drop,4,0|9|10|11,82.622226
0,impute,4,0|9|10|11,86.734525
0,base,4,1|2|3|4,55.614753
0,drop,4,1|2|3|4,76.152540
0,impute,4,1|2|3|4,85.444542
0,base,4,1|2|3|5,61.617358
0,drop,4,1|2|3|5,62.156476
0,impute,4,1|2|3|5,81.070920
0,base,4,1|2|3|6,57.752588
0,drop,4,1|2|3|6,66.873883
0,impute,4,1|2|3|6,85.170725
0,base,4,1|2|3|7,53.570682
0,drop,4,1|2|3|7,62.653765
0,impute,4,1|2|3|7,81.857271
0,base,4,1|2|3|8,64.707283
0,drop,4,1|2|3|8,69.733833
0,impute,4,1|2|3|8,85.132148
0,base,4,1|2|3|9,60.799525
0,drop,4,1|2|3|9,64.046847
0,impute,4,1|2|3|9,84.261727
0,base,4,1|2|3|10,57.162013
0,drop,4,1|2|3|10,64.668123
0,impute,4,1|2|3|10,85.632206
0,base,4,1|2|3|11,45.553269
0,drop,4,1|2|3|11,62.094437
0,impute,4,1|2|3|11,85.577441
0,base,4,1|2|4|5,60.433020
0,drop,4,1|2|4|5,69.271869
0,impute,4,1|2|4|5,82.477377
0,base,4,1|2|4|6,61.025390
0,drop,4,1|2|4|6,77.089370
0,impute,4,1|2|4|6,85.093593
0,base,4,1|2|4|7,48.058245
0,drop,4,1|2|4|7,62.198209
0,impute,4,1|2|4|7,79.956902
0,base,4,1|2|4|8,69.723710
0,drop,4,1|2|4|8,76.328134
0,impute,4,1|2|4|8,84.594283
0,base,4,1|2|4|9,60.027992
0,drop,4,1|2|4|9,71.396943
0,impute,4,1|2|4|9,82.942537
0,base,4,1|2|4|10,61.677317
0,drop,4,1|2|4|10,74.661355
0,impute,4,1|2|4|10,85.209323
0,base,4,1|2|4|11,60.732645
0,drop,4,1|2|4|11,68.387846
0,impute,4,1|2|4|11,86.389972
0,base,4,1|2|5|6,62.250747
0,drop,4,1|2|5|6,62.286756
0,impute,4,1|2|5|6,81.953344
0,base,4,1|2|5|7,62.125748
0,drop,4,1|2|5|7,62.187799
0,impute,4,1|2|5|7,79.519965
0,base,4,1|2|5|8,62.905523
0,drop,4,1|2|5|8,62.311680
0,impute,4,1|2|5|8,81.510894
0,base,4,1|2|5|9,61.899693
0,drop,4,1|2|5|9,62.249580
0,impute,4,1|2|5|9,80.426869
0,base,4,1|2|5|10,61.599000
0,drop,4,1|2|5|10,62.311680
0,impute,4,1|2|5|10,82.696433
0,base,4,1|2|5|11,51.125657
0,drop,4,1|2|5|11,61.544078
0,impute,4,1|2|5|11,82.313014
0,base,4,1|2|6|7,58.393005
0,drop,4,1|2|6|7,62.434778
0,impute,4,1|2|6|7,82.259175
0,base,4,1|2|6|8,68.940860
0,drop,4,1|2|6|8,63.020860
0,impute,4,1|2|6|8,85.170725
0,base,4,1|2|6|9,64.221669
0,drop,4,1|2|6|9,62.637555
0,impute,4,1|2|6|9,84.375929
0,base,4,1|2|6|10,60.507669
0,drop,4,1|2|6|10,62.527167
0,impute,4,1|2|6|10,85.748895
0,base,4,1|2|6|11,53.658873
0,drop,4,1|2|6|11,62.181320
0,impute,4,1|2|6|11,86.105323
0,base,4,1|2|7|8,61.780895
0,drop,4,1|2|7|8,62.495282
0,impute,4,1|2|7|8,82.152760
0,base,4,1|2|7|9,60.932631
0,drop,4,1|2|7|9,61.901755
0,impute,4,1|2|7|9,80.691866
0,base,4,1|2|7|10,60.388584
0,drop,4,1|2|7|10,61.771611
0,impute,4,1|2|7|10,82.537239
0,base,4,1|2|7|11,45.134190
0,drop,4,1|2|7|11,41.961309
0,impute,4,1|2|7|11,81.124538
0,base,4,1|2|8|9,66.060784
0,drop,4,1|2|8|9,63.223578
0,impute,4,1|2|8|9,83.738934
0,base,4,1|2|8|10,63.728169
0,drop,4,1|2|8|10,65.169163
0,impute,4,1|2|8|10,85.709977
0,base,4,1|2|8|11,49.617190
0,drop,4,1|2|8|11,62.526579
0,impute,4,1|2|8|11,86.260904
0,base,4,1|2|9|10,56.646110
0,drop,4,1|2|9|10,62.545183
0,impute,4,1|2|9|10,84.636107
0,base,4,1|2|9|11,33.806406
0,drop,4,1|2|9|11,62.125454
0,impute,4,1|2|9|11,85.317144
0,base,4,1|2|10|11,35.994652
0,drop,4,1|2|10|11,62.311386
0,impute,4,1|2|10|11,86.485056
0,base,4,1|3|4|5,73.904641
0,drop,4,1|3|4|5,76.890699
0,impute,4,1|3|4|5,84.548796
0,base,4,1|3|4|6,59.446949
0,drop,4,1|3|4|6,72.683047
0,impute,4,1|3|4|6,86.211846
0,base,4,1|3|4|7,54.775623
0,drop,4,1|3|4|7,74.442717
0,impute,4,1|3|4|7,77.215224
0,base,4,1|3|4|8,61.238989
0,drop,4,1|3|4|8,70.357991
0,impute,4,1|3|4|8,86.015975
0,base,4,1|3|4|9,71.547083
0,drop,4,1|3|4|9,75.560374
0,impute,4,1|3|4|9,83.772586
0,base,4,1|3|4|10,75.623409
0,drop,4,1|3|4|10,76.381968
0,impute,4,1|3|4|10,86.571350
0,base,4,1|3|4|11,75.182403
0,drop,4,1|3|4|11,81.237396
0,impute,4,1|3|4|11,86.490056
0,base,4,1|3|5|6,66.282711
0,drop,4,1|3|5|6,74.328717
0,impute,4,1|3|5|6,83.216676
0,base,4,1|3|5|7,62.373217
0,drop,4,1|3|5|7,62.488880
0,impute,4,1|3|5|7,81.447698
0,base,4,1|3|5|8,71.515293
0,drop,4,1|3|5|8,62.822468
0,impute,4,1|3|5|8,83.442715
0,base,4,1|3|5|9,58.385109
0,drop,4,1|3|5|9,62.624670
0,impute,4,1|3|5|9,82.733778
0,base,4,1|3|5|10,62.376040
0,drop,4,1|3|5|10,62.593904
0,impute,4,1|3|5|10,83.681553
0,base,4,1|3|5|11,34.636782
