acc_ce,acc_pixel,arm,cls,cls_cov,cls_joint,cls_sel,cov_ce,cov_pp,f1,iou,joint_ce,joint_pp,miou,oa,pa,scope,seed,sel_ce,sel_pp,split,state,support,thr,ua
66.97989130434782,66.77994428969359,naive,clear,98.76800133189046,0.151225061738672,0.15311139204944516,94.44583333333334,94.33704735376045,75.93222490835127,61.202213751524305,29.700181159420293,29.819637883008355,28.932520455554688,66.77994428969359,99.57268514664669,perclass,7,31.44678818661874,31.609679038592137,6,L2A,72078,0.6611791028695948,61.363383749861065
66.97989130434782,66.77994428969359,naive,thick cloud,87.65403394559405,37.626133457335506,42.92572944297082,94.44583333333334,94.33704735376045,69.36964371166312,53.10376981483949,29.700181159420293,29.819637883008355,28.932520455554688,66.77994428969359,55.612648221343875,perclass,7,31.44678818661874,31.609679038592137,6,L2A,43010,0.6611791028695948,92.16985857963084
66.97989130434782,66.77994428969359,naive,thin cloud,91.83516406632617,91.8281676345064,99.9923815328356,94.44583333333334,94.33704735376045,0.20735416090682884,0.10378468138102816,29.700181159420293,29.819637883008355,28.932520455554688,66.77994428969359,0.10494647729657874,perclass,7,31.44678818661874,31.609679038592137,6,L2A,14293,0.6611791028695948,8.571428571428571
66.97989130434782,66.77994428969359,naive,cloud shadow,94.6058091286307,94.26823264645896,99.64317573595004,94.44583333333334,94.33704735376045,2.606216913261844,1.3203135744739376,29.700181159420293,29.819637883008355,28.932520455554688,66.77994428969359,1.3503059286869683,perclass,7,31.44678818661874,31.609679038592137,6,L2A,14219,0.6611791028695948,37.28155339805825
66.97989130434782,66.77994428969359,mondrian,ALL,,,,55.4161231884058,55.12813370473537,,,10.177536231884057,10.188022284122562,28.932520455554688,66.77994428969359,,overall,7,18.36565902901957,18.480622505179124,6,L2A,,0.7312232550452737,
66.97989130434782,66.77994428969359,mondrian,clear,74.68159493881629,0.0027747717750215045,0.003715469356666481,55.4161231884058,55.12813370473537,75.93222490835127,61.202213751524305,10.177536231884057,10.188022284122562,28.932520455554688,66.77994428969359,99.57268514664669,perclass,7,18.36565902901957,18.480622505179124,6,L2A,72078,0.7312232550452737,61.363383749861065
66.97989130434782,66.77994428969359,mondrian,thick cloud,32.9737270402232,8.079516391536853,24.502890988577068,55.4161231884058,55.12813370473537,69.36964371166312,53.10376981483949,10.177536231884057,10.188022284122562,28.932520455554688,66.77994428969359,55.612648221343875,perclass,7,18.36565902901957,18.480622505179124,6,L2A,43010,0.7312232550452737,92.16985857963084
66.97989130434782,66.77994428969359,mondrian,thin cloud,39.242986077100674,39.242986077100674,100.0,55.4161231884058,55.12813370473537,0.20735416090682884,0.10378468138102816,10.177536231884057,10.188022284122562,28.932520455554688,66.77994428969359,0.10494647729657874,perclass,7,18.36565902901957,18.480622505179124,6,L2A,14293,0.7312232550452737,8.571428571428571
66.97989130434782,66.77994428969359,mondrian,cloud shadow,38.9900836908362,38.9900836908362,100.0,55.4161231884058,55.12813370473537,2.606216913261844,1.3203135744739376,10.177536231884057,10.188022284122562,28.932520455554688,66.77994428969359,1.3503059286869683,perclass,7,18.36565902901957,18.480622505179124,6,L2A,14219,0.7312232550452737,37.28155339805825
80.23762077294685,80.00761772853186,naive,ALL,,,,76.14227053140098,75.84072022160665,,,7.982910628019324,8.011080332409973,53.98050588622706,80.00761772853186,,overall,7,10.484203547262466,10.563033036871998,7,clean,,0.6580373974407421,
80.23762077294685,80.00761772853186,naive,clear,84.56595571253905,1.9385952995516913,2.2924063037157225,76.14227053140098,75.84072022160665,86.84869198419455,76.75447461205057,7.982910628019324,8.011080332409973,53.98050588622706,80.00761772853186,92.86238282842005,perclass,7,10.484203547262466,10.563033036871998,7,clean,73610,0.6580373974407421,81.5665123383132
80.23762077294685,80.00761772853186,naive,thick cloud,75.29662442525513,7.17505887630369,9.529057817759377,76.14227053140098,75.84072022160665,83.21519671803553,71.25515853044791,7.982910628019324,8.011080332409973,53.98050588622706,80.00761772853186,79.38992934843557,perclass,7,10.484203547262466,10.563033036871998,7,clean,44585,0.6580373974407421,87.42775280343822
