seed,kind,missing_groups,drop_set,miou,n_sets_at_m,enumerated
4,b1,3,0|4|6,12.8090,120,1
4,b1,3,0|4|7,23.7013,120,1
4,b1,3,0|4|8,19.2773,120,1
4,b1,3,0|4|9,21.8228,120,1
4,b1,3,0|5|6,14.4281,120,1
4,b1,3,0|5|7,24.2041,120,1
4,b1,3,0|5|8,13.2771,120,1
4,b1,3,0|5|9,18.8701,120,1
4,b1,3,0|6|7,16.6600,120,1
4,b1,3,0|6|8,13.2047,120,1
4,b1,3,0|6|9,15.2151,120,1
4,b1,3,0|7|8,18.1632,120,1
4,b1,3,0|7|9,23.4152,120,1
4,b1,3,0|8|9,12.2485,120,1
4,b1,3,1|2|3,14.2112,120,1
4,b1,3,1|2|4,14.5639,120,1
4,b1,3,1|2|5,14.2285,120,1
4,b1,3,1|2|6,10.3737,120,1
4,b1,3,1|2|7,13.5695,120,1
4,b1,3,1|2|8,12.3615,120,1
4,b1,3,1|2|9,12.7588,120,1
4,b1,3,1|3|4,8.4797,120,1
4,b1,3,1|3|5,12.6234,120,1
4,b1,3,1|3|6,14.4703,120,1
4,b1,3,1|3|7,14.0587,120,1
4,b1,3,1|3|8,13.6401,120,1
4,b1,3,1|3|9,14.7217,120,1
4,b1,3,1|4|5,10.9233,120,1
4,b1,3,1|4|6,13.9855,120,1
4,b1,3,1|4|7,16.7416,120,1
4,b1,3,1|4|8,10.1737,120,1
4,b1,3,1|4|9,11.1029,120,1
4,b1,3,1|5|6,14.2904,120,1
4,b1,3,1|5|7,17.8392,120,1
4,b1,3,1|5|8,18.6973,120,1
4,b1,3,1|5|9,16.5981,120,1
4,b1,3,1|6|7,10.8418,120,1
4,b1,3,1|6|8,15.6446,120,1
4,b1,3,1|6|9,18.2741,120,1
4,b1,3,1|7|8,16.4605,120,1
4,b1,3,1|7|9,16.2364,120,1
4,b1,3,1|8|9,14.5089,120,1
4,b1,3,2|3|4,15.7227,120,1
4,b1,3,2|3|5,15.0828,120,1
4,b1,3,2|3|6,14.4401,120,1
4,b1,3,2|3|7,22.6609,120,1
4,b1,3,2|3|8,17.5525,120,1
4,b1,3,2|3|9,20.2742,120,1
4,b1,3,2|4|5,15.1237,120,1
4,b1,3,2|4|6,17.1620,120,1
4,b1,3,2|4|7,20.0636,120,1
4,b1,3,2|4|8,21.4440,120,1
4,b1,3,2|4|9,25.5396,120,1
4,b1,3,2|5|6,20.4417,120,1
4,b1,3,2|5|7,32.5643,120,1
4,b1,3,2|5|8,20.2290,120,1
4,b1,3,2|5|9,25.2656,120,1
4,b1,3,2|6|7,14.8679,120,1
4,b1,3,2|6|8,15.6276,120,1
4,b1,3,2|6|9,18.9007,120,1
4,b1,3,2|7|8,18.5545,120,1
4,b1,3,2|7|9,19.7308,120,1
4,b1,3,2|8|9,16.9937,120,1
4,b1,3,3|4|5,15.7972,120,1
4,b1,3,3|4|6,13.8902,120,1
4,b1,3,3|4|7,17.5678,120,1
4,b1,3,3|4|8,18.4030,120,1
4,b1,3,3|4|9,21.9593,120,1
4,b1,3,3|5|6,21.6115,120,1
4,b1,3,3|5|7,24.4567,120,1
4,b1,3,3|5|8,18.9909,120,1
4,b1,3,3|5|9,26.5724,120,1
4,b1,3,3|6|7,17.8439,120,1
4,b1,3,3|6|8,15.8051,120,1
4,b1,3,3|6|9,19.0121,120,1
4,b1,3,3|7|8,16.7708,120,1
4,b1,3,3|7|9,23.3614,120,1
4,b1,3,3|8|9,17.6590,120,1
4,b1,3,4|5|6,19.2141,120,1
4,b1,3,4|5|7,23.8306,120,1
4,b1,3,4|5|8,14.3826,120,1
4,b1,3,4|5|9,21.8916,120,1
4,b1,3,4|6|7,15.5406,120,1
4,b1,3,4|6|8,14.8350,120,1
4,b1,3,4|6|9,17.2039,120,1
4,b1,3,4|7|8,20.5471,120,1
4,b1,3,4|7|9,26.0178,120,1
4,b1,3,4|8|9,11.0606,120,1
4,b1,3,5|6|7,21.0622,120,1
4,b1,3,5|6|8,19.5551,120,1
4,b1,3,5|6|9,22.0316,120,1
4,b1,3,5|7|8,26.5094,120,1
4,b1,3,5|7|9,29.4842,120,1
4,b1,3,5|8|9,14.4674,120,1
4,b1,3,6|7|8,15.8375,120,1
4,b1,3,6|7|9,20.2924,120,1
4,b1,3,6|8|9,16.5930,120,1
4,b1,3,7|8|9,20.0559,120,1
4,b1,4,0|1|2|3,5.8947,210,1
4,b1,4,0|1|2|4,11.1384,210,1
4,b1,4,0|1|2|5,8.8698,210,1
4,b1,4,0|1|2|6,10.2608,210,1
4,b1,4,0|1|2|7,10.5919,210,1
4,b1,4,0|1|2|8,12.3648,210,1
4,b1,4,0|1|2|9,12.5324,210,1
4,b1,4,0|1|3|4,6.2068,210,1
4,b1,4,0|1|3|5,6.2672,210,1
4,b1,4,0|1|3|6,10.3989,210,1
4,b1,4,0|1|3|7,12.9458,210,1
4,b1,4,0|1|3|8,15.3627,210,1
4,b1,4,0|1|3|9,13.0882,210,1
4,b1,4,0|1|4|5,10.2349,210,1
4,b1,4,0|1|4|6,12.8749,210,1
4,b1,4,0|1|4|7,15.6886,210,1
4,b1,4,0|1|4|8,16.8315,210,1
4,b1,4,0|1|4|9,13.3750,210,1
4,b1,4,0|1|5|6,14.1062,210,1
4,b1,4,0|1|5|7,14.8028,210,1
4,b1,4,0|1|5|8,15.6245,210,1
4,b1,4,0|1|5|9,15.1380,210,1
4,b1,4,0|1|6|7,12.1442,210,1
4,b1,4,0|1|6|8,16.7392,210,1
4,b1,4,0|1|6|9,20.0775,210,1
4,b1,4,0|1|7|8,14.1987,210,1
4,b1,4,0|1|7|9,14.6015,210,1
4,b1,4,0|1|8|9,13.8683,210,1
4,b1,4,0|2|3|4,5.8373,210,1
4,b1,4,0|2|3|5,7.5536,210,1
4,b1,4,0|2|3|6,9.7578,210,1
4,b1,4,0|2|3|7,13.2733,210,1
4,b1,4,0|2|3|8,15.0999,210,1
4,b1,4,0|2|3|9,15.1738,210,1
4,b1,4,0|2|4|5,7.3499,210,1
4,b1,4,0|2|4|6,10.9152,210,1
4,b1,4,0|2|4|7,14.6508,210,1
4,b1,4,0|2|4|8,17.5056,210,1
4,b1,4,0|2|4|9,17.1872,210,1
4,b1,4,0|2|5|6,6.1607,210,1
4,b1,4,0|2|5|7,9.7032,210,1
4,b1,4,0|2|5|8,9.9202,210,1
4,b1,4,0|2|5|9,12.7551,210,1
4,b1,4,0|2|6|7,10.3129,210,1
4,b1,4,0|2|6|8,11.9742,210,1
4,b1,4,0|2|6|9,14.5967,210,1
4,b1,4,0|2|7|8,17.0098,210,1
4,b1,4,0|2|7|9,21.2700,210,1
4,b1,4,0|2|8|9,9.7353,210,1
4,b1,4,0|3|4|5,10.8322,210,1
4,b1,4,0|3|4|6,8.1686,210,1
4,b1,4,0|3|4|7,12.6263,210,1
4,b1,4,0|3|4|8,15.1180,210,1
4,b1,4,0|3|4|9,17.7820,210,1
4,b1,4,0|3|5|6,8.5013,210,1
4,b1,4,0|3|5|7,14.2979,210,1
4,b1,4,0|3|5|8,12.1898,210,1
4,b1,4,0|3|5|9,13.9772,210,1
4,b1,4,0|3|6|7,11.8695,210,1
4,b1,4,0|3|6|8,9.9591,210,1
4,b1,4,0|3|6|9,10.6145,210,1
4,b1,4,0|3|7|8,18.3479,210,1
4,b1,4,0|3|7|9,16.5905,210,1
4,b1,4,0|3|8|9,10.2060,210,1
4,b1,4,0|4|5|6,8.3754,210,1
4,b1,4,0|4|5|7,15.4850,210,1
4,b1,4,0|4|5|8,12.4509,210,1
4,b1,4,0|4|5|9,18.2438,210,1
4,b1,4,0|4|6|7,11.5952,210,1
4,b1,4,0|4|6|8,9.2045,210,1
4,b1,4,0|4|6|9,12.8447,210,1
4,b1,4,0|4|7|8,22.2351,210,1
4,b1,4,0|4|7|9,23.7578,210,1
4,b1,4,0|4|8|9,8.2246,210,1
4,b1,4,0|5|6|7,12.1152,210,1
4,b1,4,0|5|6|8,11.5848,210,1
4,b1,4,0|5|6|9,11.1503,210,1
4,b1,4,0|5|7|8,15.3736,210,1
4,b1,4,0|5|7|9,20.2368,210,1
4,b1,4,0|5|8|9,7.1399,210,1
4,b1,4,0|6|7|8,9.8430,210,1
4,b1,4,0|6|7|9,11.9586,210,1
4,b1,4,0|6|8|9,9.1567,210,1
4,b1,4,0|7|8|9,12.4397,210,1
4,b1,4,1|2|3|4,6.3118,210,1
4,b1,4,1|2|3|5,10.7070,210,1
4,b1,4,1|2|3|6,10.5148,210,1
4,b1,4,1|2|3|7,12.3222,210,1
4,b1,4,1|2|3|8,8.3324,210,1
4,b1,4,1|2|3|9,8.0497,210,1
4,b1,4,1|2|4|5,13.0740,210,1
4,b1,4,1|2|4|6,10.2968,210,1
4,b1,4,1|2|4|7,13.2232,210,1
4,b1,4,1|2|4|8,12.4529,210,1
4,b1,4,1|2|4|9,12.6586,210,1
4,b1,4,1|2|5|6,11.2888,210,1
4,b1,4,1|2|5|7,15.1058,210,1
4,b1,4,1|2|5|8,13.3052,210,1
4,b1,4,1|2|5|9,14.0136,210,1
4,b1,4,1|2|6|7,7.3212,210,1
4,b1,4,1|2|6|8,10.5431,210,1
4,b1,4,1|2|6|9,11.8686,210,1
4,b1,4,1|2|7|8,11.2430,210,1
4,b1,4,1|2|7|9,12.2053,210,1
4,b1,4,1|2|8|9,11.2812,210,1
4,b1,4,1|3|4|5,4.3732,210,1
4,b1,4,1|3|4|6,7.8044,210,1
4,b1,4,1|3|4|7,7.2312,210,1
4,b1,4,1|3|4|8,5.5672,210,1
4,b1,4,1|3|4|9,8.4083,210,1
4,b1,4,1|3|5|6,13.6181,210,1
4,b1,4,1|3|5|7,12.6545,210,1
4,b1,4,1|3|5|8,13.4932,210,1
4,b1,4,1|3|5|9,11.4728,210,1
4,b1,4,1|3|6|7,11.3941,210,1
4,b1,4,1|3|6|8,14.7817,210,1
4,b1,4,1|3|6|9,16.2919,210,1
4,b1,4,1|3|7|8,13.3855,210,1
4,b1,4,1|3|7|9,13.8868,210,1
4,b1,4,1|3|8|9,11.6244,210,1
4,b1,4,1|4|5|6,10.5936,210,1
4,b1,4,1|4|5|7,10.8538,210,1
4,b1,4,1|4|5|8,9.7489,210,1
4,b1,4,1|4|5|9,7.4444,210,1
4,b1,4,1|4|6|7,11.8516,210,1
4,b1,4,1|4|6|8,9.4974,210,1
4,b1,4,1|4|6|9,10.3611,210,1
4,b1,4,1|4|7|8,8.2295,210,1
4,b1,4,1|4|7|9,6.6366,210,1
4,b1,4,1|4|8|9,4.6887,210,1
4,b1,4,1|5|6|7,11.8528,210,1
4,b1,4,1|5|6|8,15.5189,210,1
4,b1,4,1|5|6|9,15.2119,210,1
4,b1,4,1|5|7|8,15.8723,210,1
4,b1,4,1|5|7|9,12.7749,210,1
4,b1,4,1|5|8|9,9.4153,210,1
4,b1,4,1|6|7|8,14.0387,210,1
4,b1,4,1|6|7|9,13.9589,210,1
4,b1,4,1|6|8|9,7.2078,210,1
4,b1,4,1|7|8|9,12.9737,210,1
4,b1,4,2|3|4|5,10.0945,210,1
4,b1,4,2|3|4|6,13.5519,210,1
4,b1,4,2|3|4|7,14.3975,210,1
4,b1,4,2|3|4|8,12.6102,210,1
4,b1,4,2|3|4|9,14.0628,210,1
4,b1,4,2|3|5|6,15.6761,210,1
4,b1,4,2|3|5|7,19.2652,210,1
4,b1,4,2|3|5|8,17.4385,210,1
4,b1,4,2|3|5|9,21.0507,210,1
4,b1,4,2|3|6|7,11.6568,210,1
4,b1,4,2|3|6|8,13.2360,210,1
4,b1,4,2|3|6|9,13.7919,210,1
4,b1,4,2|3|7|8,13.2944,210,1
4,b1,4,2|3|7|9,15.3962,210,1
4,b1,4,2|3|8|9,11.9950,210,1
4,b1,4,2|4|5|6,17.7391,210,1
4,b1,4,2|4|5|7,14.4370,210,1
4,b1,4,2|4|5|8,17.2068,210,1
4,b1,4,2|4|5|9,18.5983,210,1
4,b1,4,2|4|6|7,13.6820,210,1
4,b1,4,2|4|6|8,16.3747,210,1
4,b1,4,2|4|6|9,15.8406,210,1
4,b1,4,2|4|7|8,18.0817,210,1
4,b1,4,2|4|7|9,25.3304,210,1
4,b1,4,2|4|8|9,11.7209,210,1
4,b1,4,2|5|6|7,18.5289,210,1
4,b1,4,2|5|6|8,17.2164,210,1
4,b1,4,2|5|6|9,21.6134,210,1
4,b1,4,2|5|7|8,21.6259,210,1
4,b1,4,2|5|7|9,25.1844,210,1
4,b1,4,2|5|8|9,16.5412,210,1
4,b1,4,2|6|7|8,13.6137,210,1
4,b1,4,2|6|7|9,15.3015,210,1
4,b1,4,2|6|8|9,15.1213,210,1
4,b1,4,2|7|8|9,17.9032,210,1
4,b1,4,3|4|5|6,10.3657,210,1
4,b1,4,3|4|5|7,10.7312,210,1
4,b1,4,3|4|5|8,11.1982,210,1
4,b1,4,3|4|5|9,19.7614,210,1
4,b1,4,3|4|6|7,10.7414,210,1
4,b1,4,3|4|6|8,9.7106,210,1
4,b1,4,3|4|6|9,12.6022,210,1
4,b1,4,3|4|7|8,11.8019,210,1
4,b1,4,3|4|7|9,19.7924,210,1
4,b1,4,3|4|8|9,10.9631,210,1
4,b1,4,3|5|6|7,17.5556,210,1
4,b1,4,3|5|6|8,15.9101,210,1
4,b1,4,3|5|6|9,18.5636,210,1
4,b1,4,3|5|7|8,17.8366,210,1
4,b1,4,3|5|7|9,24.6231,210,1
4,b1,4,3|5|8|9,14.1154,210,1
4,b1,4,3|6|7|8,13.1942,210,1
4,b1,4,3|6|7|9,16.3839,210,1
4,b1,4,3|6|8|9,15.7177,210,1
4,b1,4,3|7|8|9,15.2739,210,1
4,b1,4,4|5|6|7,14.5488,210,1
4,b1,4,4|5|6|8,11.4677,210,1
4,b1,4,4|5|6|9,14.4601,210,1
4,b1,4,4|5|7|8,17.0176,210,1
4,b1,4,4|5|7|9,21.0079,210,1
4,b1,4,4|5|8|9,7.2709,210,1
4,b1,4,4|6|7|8,13.6054,210,1
4,b1,4,4|6|7|9,13.7678,210,1
4,b1,4,4|6|8|9,4.5849,210,1
4,b1,4,4|7|8|9,10.0529,210,1
4,b1,4,5|6|7|8,16.7547,210,1
4,b1,4,5|6|7|9,18.8514,210,1
4,b1,4,5|6|8|9,10.2887,210,1
4,b1,4,5|7|8|9,14.9106,210,1
4,b1,4,6|7|8|9,14.9498,210,1
4,b1,5,0|1|2|3|4,2.5731,252,1
4,b1,5,0|1|2|3|5,3.5011,252,1
4,b1,5,0|1|2|3|6,5.7053,252,1
4,b1,5,0|1|2|3|7,6.1542,252,1
4,b1,5,0|1|2|3|8,8.6288,252,1
4,b1,5,0|1|2|3|9,6.1417,252,1
4,b1,5,0|1|2|4|5,10.3460,252,1
4,b1,5,0|1|2|4|6,11.1595,252,1
4,b1,5,0|1|2|4|7,10.7091,252,1
4,b1,5,0|1|2|4|8,13.4239,252,1
4,b1,5,0|1|2|4|9,14.0771,252,1
4,b1,5,0|1|2|5|6,7.3607,252,1
4,b1,5,0|1|2|5|7,9.2631,252,1
4,b1,5,0|1|2|5|8,11.7503,252,1
4,b1,5,0|1|2|5|9,11.5254,252,1
4,b1,5,0|1|2|6|7,7.9431,252,1
4,b1,5,0|1|2|6|8,10.5191,252,1
4,b1,5,0|1|2|6|9,12.6403,252,1
4,b1,5,0|1|2|7|8,11.6447,252,1
4,b1,5,0|1|2|7|9,11.7255,252,1
4,b1,5,0|1|2|8|9,10.3347,252,1
4,b1,5,0|1|3|4|5,5.0566,252,1
4,b1,5,0|1|3|4|6,7.0442,252,1
4,b1,5,0|1|3|4|7,9.2749,252,1
4,b1,5,0|1|3|4|8,14.6421,252,1
4,b1,5,0|1|3|4|9,16.1091,252,1
4,b1,5,0|1|3|5|6,9.7521,252,1
4,b1,5,0|1|3|5|7,5.8210,252,1
4,b1,5,0|1|3|5|8,11.5144,252,1
4,b1,5,0|1|3|5|9,8.7933,252,1
4,b1,5,0|1|3|6|7,8.3545,252,1
4,b1,5,0|1|3|6|8,14.1423,252,1
4,b1,5,0|1|3|6|9,18.4736,252,1
4,b1,5,0|1|3|7|8,11.9831,252,1
4,b1,5,0|1|3|7|9,11.4016,252,1
4,b1,5,0|1|3|8|9,12.3412,252,1
4,b1,5,0|1|4|5|6,8.2330,252,1
4,b1,5,0|1|4|5|7,11.6802,252,1
4,b1,5,0|1|4|5|8,10.5610,252,1
4,b1,5,0|1|4|5|9,9.4973,252,1
4,b1,5,0|1|4|6|7,10.2119,252,1
4,b1,5,0|1|4|6|8,11.5443,252,1
4,b1,5,0|1|4|6|9,13.7764,252,1
4,b1,5,0|1|4|7|8,15.8407,252,1
4,b1,5,0|1|4|7|9,11.0783,252,1
4,b1,5,0|1|4|8|9,6.9496,252,1
4,b1,5,0|1|5|6|7,11.2826,252,1
4,b1,5,0|1|5|6|8,14.4731,252,1
4,b1,5,0|1|5|6|9,16.6473,252,1
4,b1,5,0|1|5|7|8,15.5613,252,1
4,b1,5,0|1|5|7|9,14.3910,252,1
4,b1,5,0|1|5|8|9,10.7028,252,1
4,b1,5,0|1|6|7|8,13.1922,252,1
4,b1,5,0|1|6|7|9,15.5814,252,1
4,b1,5,0|1|6|8|9,8.4867,252,1
4,b1,5,0|1|7|8|9,11.6966,252,1
4,b1,5,0|2|3|4|5,4.8122,252,1
4,b1,5,0|2|3|4|6,7.9843,252,1
4,b1,5,0|2|3|4|7,6.3422,252,1
4,b1,5,0|2|3|4|8,12.2179,252,1
4,b1,5,0|2|3|4|9,12.3821,252,1
4,b1,5,0|2|3|5|6,7.5946,252,1
4,b1,5,0|2|3|5|7,6.3489,252,1
4,b1,5,0|2|3|5|8,10.2680,252,1
4,b1,5,0|2|3|5|9,8.1833,252,1
4,b1,5,0|2|3|6|7,7.4272,252,1
4,b1,5,0|2|3|6|8,11.5020,252,1
4,b1,5,0|2|3|6|9,12.6721,252,1
4,b1,5,0|2|3|7|8,15.8592,252,1
4,b1,5,0|2|3|7|9,16.0031,252,1
4,b1,5,0|2|3|8|9,10.6062,252,1
4,b1,5,0|2|4|5|6,2.9893,252,1
4,b1,5,0|2|4|5|7,6.2103,252,1
4,b1,5,0|2|4|5|8,11.9657,252,1
4,b1,5,0|2|4|5|9,11.0547,252,1
4,b1,5,0|2|4|6|7,9.2030,252,1
4,b1,5,0|2|4|6|8,8.7739,252,1
4,b1,5,0|2|4|6|9,10.8995,252,1
4,b1,5,0|2|4|7|8,24.1746,252,1
4,b1,5,0|2|4|7|9,16.1832,252,1
4,b1,5,0|2|4|8|9,9.1916,252,1
4,b1,5,0|2|5|6|7,8.4354,252,1
4,b1,5,0|2|5|6|8,11.3418,252,1
4,b1,5,0|2|5|6|9,10.2364,252,1
4,b1,5,0|2|5|7|8,11.6313,252,1
4,b1,5,0|2|5|7|9,15.7626,252,1
4,b1,5,0|2|5|8|9,9.8518,252,1
4,b1,5,0|2|6|7|8,9.8276,252,1
4,b1,5,0|2|6|7|9,10.3533,252,1
4,b1,5,0|2|6|8|9,10.1688,252,1
4,b1,5,0|2|7|8|9,9.7972,252,1
4,b1,5,0|3|4|5|6,4.9083,252,1
4,b1,5,0|3|4|5|7,9.6043,252,1
4,b1,5,0|3|4|5|8,10.0324,252,1
4,b1,5,0|3|4|5|9,15.1007,252,1
4,b1,5,0|3|4|6|7,8.1609,252,1
4,b1,5,0|3|4|6|8,5.4161,252,1
4,b1,5,0|3|4|6|9,6.8158,252,1
4,b1,5,0|3|4|7|8,16.9291,252,1
4,b1,5,0|3|4|7|9,15.8238,252,1
4,b1,5,0|3|4|8|9,6.0270,252,1
4,b1,5,0|3|5|6|7,7.7816,252,1
4,b1,5,0|3|5|6|8,10.2352,252,1
4,b1,5,0|3|5|6|9,8.3524,252,1
4,b1,5,0|3|5|7|8,13.6750,252,1
4,b1,5,0|3|5|7|9,13.5257,252,1
4,b1,5,0|3|5|8|9,8.4207,252,1
4,b1,5,0|3|6|7|8,7.6225,252,1
4,b1,5,0|3|6|7|9,7.9961,252,1
4,b1,5,0|3|6|8|9,8.1825,252,1
4,b1,5,0|3|7|8|9,9.9438,252,1
4,b1,5,0|4|5|6|7,7.4748,252,1
4,b1,5,0|4|5|6|8,10.1547,252,1
4,b1,5,0|4|5|6|9,8.8335,252,1
4,b1,5,0|4|5|7|8,15.1800,252,1
4,b1,5,0|4|5|7|9,17.5347,252,1
4,b1,5,0|4|5|8|9,3.3044,252,1
4,b1,5,0|4|6|7|8,8.2019,252,1
4,b1,5,0|4|6|7|9,11.4952,252,1
4,b1,5,0|4|6|8|9,5.0181,252,1
4,b1,5,0|4|7|8|9,6.7319,252,1
4,b1,5,0|5|6|7|8,11.3192,252,1
4,b1,5,0|5|6|7|9,9.9253,252,1
4,b1,5,0|5|6|8|9,5.6667,252,1
4,b1,5,0|5|7|8|9,7.3472,252,1
4,b1,5,0|6|7|8|9,8.8617,252,1
4,b1,5,1|2|3|4|5,3.5161,252,1
4,b1,5,1|2|3|4|6,4.8132,252,1
4,b1,5,1|2|3|4|7,5.6573,252,1
4,b1,5,1|2|3|4|8,4.7750,252,1
4,b1,5,1|2|3|4|9,4.4325,252,1
4,b1,5,1|2|3|5|6,11.4097,252,1
4,b1,5,1|2|3|5|7,10.5001,252,1
4,b1,5,1|2|3|5|8,9.6662,252,1
4,b1,5,1|2|3|5|9,8.6225,252,1
4,b1,5,1|2|3|6|7,8.4995,252,1
4,b1,5,1|2|3|6|8,9.7421,252,1
4,b1,5,1|2|3|6|9,12.2443,252,1
4,b1,5,1|2|3|7|8,8.0777,252,1
4,b1,5,1|2|3|7|9,8.1058,252,1
4,b1,5,1|2|3|8|9,7.5410,252,1
4,b1,5,1|2|4|5|6,10.8164,252,1
4,b1,5,1|2|4|5|7,11.7209,252,1
4,b1,5,1|2|4|5|8,10.0052,252,1
4,b1,5,1|2|4|5|9,7.5123,252,1
4,b1,5,1|2|4|6|7,6.0275,252,1
4,b1,5,1|2|4|6|8,9.0831,252,1
4,b1,5,1|2|4|6|9,9.7673,252,1
4,b1,5,1|2|4|7|8,10.4468,252,1
4,b1,5,1|2|4|7|9,10.6928,252,1
4,b1,5,1|2|4|8|9,6.3422,252,1
4,b1,5,1|2|5|6|7,6.3771,252,1
4,b1,5,1|2|5|6|8,9.5306,252,1
4,b1,5,1|2|5|6|9,11.8335,252,1
4,b1,5,1|2|5|7|8,11.5451,252,1
4,b1,5,1|2|5|7|9,12.5721,252,1
4,b1,5,1|2|5|8|9,7.9775,252,1
4,b1,5,1|2|6|7|8,8.0331,252,1
4,b1,5,1|2|6|7|9,7.8088,252,1
4,b1,5,1|2|6|8|9,7.1917,252,1
4,b1,5,1|2|7|8|9,8.7015,252,1
4,b1,5,1|3|4|5|6,4.9026,252,1
4,b1,5,1|3|4|5|7,5.1146,252,1
4,b1,5,1|3|4|5|8,5.9651,252,1
4,b1,5,1|3|4|5|9,5.1593,252,1
4,b1,5,1|3|4|6|7,3.7344,252,1
4,b1,5,1|3|4|6|8,5.9087,252,1
4,b1,5,1|3|4|6|9,8.3372,252,1
4,b1,5,1|3|4|7|8,3.8646,252,1
4,b1,5,1|3|4|7|9,8.7381,252,1
4,b1,5,1|3|4|8|9,2.9784,252,1
4,b1,5,1|3|5|6|7,9.0266,252,1
4,b1,5,1|3|5|6|8,14.6284,252,1
4,b1,5,1|3|5|6|9,16.3081,252,1
4,b1,5,1|3|5|7|8,10.8552,252,1
4,b1,5,1|3|5|7|9,10.4616,252,1
4,b1,5,1|3|5|8|9,10.7767,252,1
4,b1,5,1|3|6|7|8,12.0013,252,1
4,b1,5,1|3|6|7|9,10.9814,252,1
4,b1,5,1|3|6|8|9,11.7651,252,1
4,b1,5,1|3|7|8|9,11.1950,252,1
4,b1,5,1|4|5|6|7,6.9147,252,1
4,b1,5,1|4|5|6|8,6.8117,252,1
4,b1,5,1|4|5|6|9,9.4296,252,1
4,b1,5,1|4|5|7|8,6.7361,252,1
4,b1,5,1|4|5|7|9,6.6946,252,1
4,b1,5,1|4|5|8|9,3.2819,252,1
4,b1,5,1|4|6|7|8,6.3334,252,1
4,b1,5,1|4|6|7|9,4.5808,252,1
4,b1,5,1|4|6|8|9,5.1067,252,1
4,b1,5,1|4|7|8|9,4.1816,252,1
4,b1,5,1|5|6|7|8,12.7543,252,1
4,b1,5,1|5|6|7|9,9.3240,252,1
4,b1,5,1|5|6|8|9,4.7900,252,1
4,b1,5,1|5|7|8|9,7.0555,252,1
4,b1,5,1|6|7|8|9,5.0988,252,1
4,b1,5,2|3|4|5|6,10.3378,252,1
4,b1,5,2|3|4|5|7,9.2094,252,1
4,b1,5,2|3|4|5|8,11.2192,252,1
4,b1,5,2|3|4|5|9,14.5601,252,1
4,b1,5,2|3|4|6|7,9.8641,252,1
4,b1,5,2|3|4|6|8,7.0099,252,1
4,b1,5,2|3|4|6|9,8.9445,252,1
4,b1,5,2|3|4|7|8,9.0287,252,1
4,b1,5,2|3|4|7|9,12.7678,252,1
4,b1,5,2|3|4|8|9,8.0474,252,1
4,b1,5,2|3|5|6|7,10.6789,252,1
4,b1,5,2|3|5|6|8,12.7254,252,1
4,b1,5,2|3|5|6|9,17.5243,252,1
4,b1,5,2|3|5|7|8,14.9785,252,1
4,b1,5,2|3|5|7|9,15.3341,252,1
4,b1,5,2|3|5|8|9,9.3423,252,1
4,b1,5,2|3|6|7|8,13.6823,252,1
4,b1,5,2|3|6|7|9,13.9887,252,1
4,b1,5,2|3|6|8|9,11.6187,252,1
4,b1,5,2|3|7|8|9,11.3394,252,1
4,b1,5,2|4|5|6|7,13.0137,252,1
4,b1,5,2|4|5|6|8,12.3246,252,1
4,b1,5,2|4|5|6|9,19.0270,252,1
4,b1,5,2|4|5|7|8,15.1303,252,1
4,b1,5,2|4|5|7|9,18.1464,252,1
4,b1,5,2|4|5|8|9,6.3802,252,1
4,b1,5,2|4|6|7|8,13.2577,252,1
4,b1,5,2|4|6|7|9,16.1279,252,1
4,b1,5,2|4|6|8|9,7.2123,252,1
4,b1,5,2|4|7|8|9,8.8134,252,1
4,b1,5,2|5|6|7|8,14.8189,252,1
4,b1,5,2|5|6|7|9,17.1138,252,1
4,b1,5,2|5|6|8|9,13.8083,252,1
4,b1,5,2|5|7|8|9,16.6397,252,1
4,b1,5,2|6|7|8|9,14.1323,252,1
4,b1,5,3|4|5|6|7,9.2148,252,1
4,b1,5,3|4|5|6|8,7.8470,252,1
4,b1,5,3|4|5|6|9,11.4897,252,1
4,b1,5,3|4|5|7|8,10.4824,252,1
4,b1,5,3|4|5|7|9,15.2091,252,1
4,b1,5,3|4|5|8|9,7.8307,252,1
4,b1,5,3|4|6|7|8,8.3179,252,1
4,b1,5,3|4|6|7|9,11.1975,252,1
4,b1,5,3|4|6|8|9,4.1190,252,1
4,b1,5,3|4|7|8|9,8.5730,252,1
4,b1,5,3|5|6|7|8,12.0207,252,1
4,b1,5,3|5|6|7|9,11.1128,252,1
4,b1,5,3|5|6|8|9,9.7814,252,1
4,b1,5,3|5|7|8|9,13.8534,252,1
4,b1,5,3|6|7|8|9,12.5764,252,1
4,b1,5,4|5|6|7|8,8.1468,252,1
4,b1,5,4|5|6|7|9,9.6528,252,1
4,b1,5,4|5|6|8|9,4.8026,252,1
4,b1,5,4|5|7|8|9,9.7737,252,1
4,b1,5,4|6|7|8|9,4.8127,252,1
4,b1,5,5|6|7|8|9,11.2853,252,1
4,b1,6,0|1|2|3|4|5,2.9317,210,1
4,b1,6,0|1|2|3|4|6,3.1199,210,1
4,b1,6,0|1|2|3|4|7,3.0467,210,1
4,b1,6,0|1|2|3|4|8,4.5461,210,1
4,b1,6,0|1|2|3|4|9,4.8018,210,1
4,b1,6,0|1|2|3|5|6,4.7427,210,1
4,b1,6,0|1|2|3|5|7,4.3348,210,1
